Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
233 orthogonal 0.55 0.5 0.502025969749 0.45 3 vertical 43.915831089 0.342025969749 0
234 orthogonal 0.45 0.5 0.434841932617 0.55 0 vertical 55.92425704 0.304841932617 19
235 parallel 0.55 0.52 0.490028180554 0.45 1 vertical 74.6125748158 0.405028180554 0
236 none 0.55 0.5 0.48848089937 0.55 3 vertical 37.5733470917 0.35848089937 0
237 orthogonal 0.55 0.52 0.517284989225 0.45 2 horizontal 49.7508502007 0.412284989225 0
238 orthogonal 0.45 0.5 0.453904739481 0.55 2 horizontal 24.9787909985 0.418904739481 0
239 parallel 0.55 0.5 0.485066574674 0.45 0 horizontal 66.9737420082 0.355066574674 0
240 orthogonal 0.55 0.5 0.480728179939 0.45 1 horizontal 50.1675717831 0.385728179939 0
241 parallel 0.55 0.5 0.458066886509 0.45 2 horizontal 37.3234360218 0.383066886509 0
242 parallel 0.45 0.48 0.408692511229 0.55 2 horizontal 98.4326469898 0.428692511229 19
243 parallel 0.45 0.52 0.561472807162 0.55 1 horizontal 75.1021859646 0.476472807162 0
244 parallel 0.45 0.48 0.516999668904 0.55 2 horizontal 38.1092071533 0.461999668904 0
245 orthogonal 0.45 0.5 0.462178438917 0.55 0 horizontal 61.0833480358 0.392178438917 19
246 orthogonal 0.45 0.5 0.456062723415 0.55 1 vertical 102.333000183 0.416062723415 19
247 parallel 0.45 0.5 0.492863048778 0.55 2 vertical 92.3787698746 0.357863048778 0
248 none 0.45 0.48 0.503857030015 0.45 0 horizontal 67.1403341293 0.338857030015 0
249 orthogonal 0.45 0.52 0.496854824933 0.55 0 horizontal 85.1024949551 0.361854824933 -19
250 parallel 0.55 0.48 0.46567896405 0.45 2 vertical 43.1123161316 0.32567896405 -19
251 orthogonal 0.45 0.52 0.482097051639 0.55 3 vertical 24.9841339588 0.482097051639 0
252 none 0.45 0.48 0.439548159436 0.55 0 vertical 109.040751934 0.309548159436 0
253 orthogonal 0.55 0.48 0.466297397054 0.45 0 vertical 43.6163899899 0.396297397054 0
254 none 0.45 0.52 0.494107079902 0.45 2 horizontal 79.212389946 0.379107079902 0
255 orthogonal 0.45 0.52 0.492239775998 0.55 3 horizontal 67.7820150852 0.477239775998 19
256 orthogonal 0.45 0.52 0.486745010283 0.55 2 horizontal 24.8384969234 0.431745010283 19
257 parallel 0.55 0.5 0.469665114292 0.45 3 horizontal 40.6375851631 0.394665114292 19
258 orthogonal 0.55 0.5 0.477192219594 0.45 2 horizontal 25.1583662033 0.432192219594 19
259 none 0.45 0.52 0.530116363402 0.45 3 horizontal 49.4965281487 0.460116363402 0
260 orthogonal 0.45 0.52 0.553808464839 0.55 1 horizontal 44.036342144 0.488808464839 -19
261 none 0.55 0.5 0.471008463135 0.45 3 vertical 37.2719140053 0.431008463135 0
262 orthogonal 0.55 0.48 0.47375024854 0.45 1 horizontal 67.2143638134 0.35875024854 -19
263 orthogonal 0.45 0.52 0.460056076109 0.55 2 vertical 52.8106789589 0.310056076109 0
264 none 0.45 0.52 0.539055894021 0.55 1 horizontal 49.1327068806 0.384055894021 0
265 none 0.55 0.52 0.507626574354 0.55 1 vertical 43.7903079987 0.372626574354 0
266 parallel 0.45 0.5 0.477727056931 0.55 3 vertical 54.8903939724 0.372727056931 19
267 none 0.55 0.5 0.452566544743 0.55 0 horizontal 19.374024868 0.327566544743 0
268 orthogonal 0.55 0.52 0.498420742971 0.45 0 horizontal 30.9094309807 0.468420742971 -19
269 orthogonal 0.45 0.52 0.471350815568 0.55 1 horizontal 31.2757971287 0.301350815568 0
270 parallel 0.55 0.52 0.507224999582 0.45 3 vertical 42.7287540436 0.432224999582 -19
271 none 0.55 0.48 0.455997342599 0.55 1 vertical 61.0269320011 0.370997342599 0
272 orthogonal 0.45 0.52 0.485194225169 0.55 3 horizontal 72.4714479446 0.450194225169 0
273 none 0.45 0.5 0.530079237881 0.45 1 horizontal 67.3258419037 0.415079237881 0
274 parallel 0.55 0.5 0.470450039652 0.45 3 vertical 48.7918810844 0.450450039652 0
275 orthogonal 0.55 0.5 0.487124785159 0.45 0 horizontal 43.5266690254 0.412124785159 19
276 none 0.45 0.52 0.512706720077 0.55 2 horizontal 13.1257109642 0.477706720077 0
277 orthogonal 0.55 0.5 0.47518183792 0.45 0 vertical 55.8441958427 0.31518183792 19
278 orthogonal 0.55 0.52 0.498400396127 0.45 3 horizontal 25.2799899578 0.488400396127 19
279 orthogonal 0.45 0.48 0.477567029391 0.55 0 horizontal 37.4686379433 0.372567029391 0
280 none 0.55 0.5 0.49722842988 0.45 1 vertical 36.8527750969 0.31722842988 0
281 orthogonal 0.45 0.5 0.458953936127 0.55 3 vertical 13.1535179615 0.433953936127 0
282 parallel 0.55 0.52 0.503397515888 0.45 0 horizontal 42.7839040756 0.318397515888 0
283 parallel 0.55 0.48 0.438675607079 0.45 0 vertical 43.6433157921 0.378675607079 0
284 orthogonal 0.45 0.52 0.482042090685 0.55 0 vertical 25.1887989044 0.327042090685 0
285 orthogonal 0.45 0.48 0.464787953815 0.55 2 vertical 13.2904698849 0.459787953815 -19
286 orthogonal 0.55 0.5 0.503971982321 0.45 3 horizontal 30.9178059101 0.328971982321 0
287 none 0.45 0.52 0.559669373393 0.45 1 vertical 24.9872560501 0.404669373393 0
