Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
39 none 0.55 0.52 0.473032936483 0.55 3 horizontal 36.7917349339 0.358032936483 0
40 orthogonal 0.55 0.5 0.516357019078 0.45 2 vertical 30.730784893 0.376357019078 0
41 parallel 0.55 0.5 0.451983383602 0.45 3 vertical 37.1531040668 0.416983383602 19
42 none 0.45 0.52 0.454118771416 0.45 2 vertical 43.0512371063 0.434118771416 0
43 orthogonal 0.55 0.5 0.45976127994 0.45 2 vertical 43.119756937 0.31976127994 -19
44 orthogonal 0.45 0.48 0.452493346417 0.55 0 horizontal 31.1994979382 0.322493346417 -19
45 orthogonal 0.45 0.5 0.459843480789 0.55 1 horizontal 25.3942430019 0.479843480789 -19
46 orthogonal 0.45 0.48 0.451392876595 0.55 1 vertical 50.0050239563 0.356392876595 19
47 orthogonal 0.45 0.48 0.401992371903 0.55 1 horizontal 19.6233878136 0.366992371903 0
48 parallel 0.55 0.48 0.392632404444 0.45 1 horizontal 15.2887768745 0.352632404444 0
49 orthogonal 0.45 0.48 0.443537104652 0.55 3 vertical 44.0975899696 0.378537104652 -19
50 parallel 0.55 0.48 0.439783379835 0.45 2 vertical 24.8152258396 0.374783379835 0
51 none 0.45 0.48 0.437507413453 0.45 1 horizontal 57.5482621193 0.487507413453 0
52 none 0.45 0.52 0.454857223452 0.45 0 vertical 44.7861251831 0.329857223452 0
53 parallel 0.45 0.5 0.461296092664 0.55 0 horizontal 25.2645561695 0.376296092664 0
54 parallel 0.55 0.52 0.477012836041 0.45 1 horizontal 24.8479869366 0.462012836041 0
55 parallel 0.55 0.48 0.468104583952 0.45 2 horizontal 24.8577470779 0.483104583952 -19
56 orthogonal 0.45 0.5 0.43962604852 0.55 0 vertical 31.9959211349 0.44962604852 0
57 none 0.45 0.5 0.477533952779 0.55 0 horizontal 48.3874790668 0.447533952779 0
58 none 0.55 0.48 0.48947002966 0.55 2 horizontal 36.2170832157 0.43447002966 0
59 parallel 0.45 0.52 0.56049405428 0.55 3 vertical 79.121062994 0.35049405428 0
60 orthogonal 0.55 0.48 0.524376480861 0.45 2 vertical 56.0879211426 0.409376480861 0
61 parallel 0.55 0.52 0.483354257399 0.45 0 vertical 38.1020598412 0.323354257399 19
62 orthogonal 0.45 0.48 0.378846333076 0.55 0 vertical 25.3049018383 0.363846333076 0
63 parallel 0.55 0.52 0.497704573 0.45 2 horizontal 31.6976380348 0.477704573 -19
64 orthogonal 0.55 0.52 0.500085614279 0.45 1 vertical 55.834184885 0.480085614279 19
65 parallel 0.45 0.52 0.490610724423 0.55 2 vertical 19.7962448597 0.420610724423 19
66 parallel 0.55 0.5 0.481708654382 0.45 2 horizontal 37.3585689068 0.466708654382 19
67 parallel 0.45 0.52 0.472506185745 0.55 1 horizontal 39.2553400993 0.427506185745 19
68 none 0.55 0.48 0.461541661488 0.45 3 vertical 37.2627780437 0.466541661488 0
69 none 0.55 0.5 0.455073338287 0.45 1 horizontal 37.3243238926 0.425073338287 0
70 none 0.45 0.52 0.478873481306 0.55 3 horizontal 45.8499190807 0.353873481306 0
71 parallel 0.55 0.5 0.469308153469 0.45 3 horizontal 37.6400289536 0.304308153469 0
72 parallel 0.45 0.5 0.501494466458 0.55 1 vertical 43.1240830421 0.476494466458 0
73 orthogonal 0.45 0.52 0.490758390798 0.55 0 vertical 13.3278529644 0.455758390798 19
74 orthogonal 0.55 0.5 0.501925225891 0.45 1 horizontal 49.1235840321 0.326925225891 19
75 parallel 0.45 0.52 0.473973995483 0.55 0 vertical 64.5945491791 0.463973995483 19
76 parallel 0.55 0.5 0.442310949169 0.45 0 vertical 64.2267780304 0.372310949169 0
77 none 0.55 0.5 0.458693508344 0.45 2 vertical 25.8023898602 0.383693508344 0
78 orthogonal 0.55 0.48 0.425340622953 0.45 2 vertical 49.5566058159 0.355340622953 -19
79 parallel 0.55 0.48 0.424403811175 0.45 2 horizontal 35.7546389103 0.344403811175 0
80 orthogonal 0.45 0.5 0.410033086432 0.55 2 vertical 31.9461531639 0.375033086432 0
81 orthogonal 0.55 0.48 0.454989673419 0.45 2 horizontal 19.7733578682 0.394989673419 0
82 parallel 0.55 0.52 0.463402087644 0.45 2 vertical 31.6521821022 0.438402087644 0
83 none 0.45 0.5 0.438221470949 0.45 2 vertical 31.1962680817 0.383221470949 0
84 parallel 0.55 0.48 0.450997940665 0.45 0 horizontal 31.0614030361 0.425997940665 19
85 none 0.45 0.5 0.451714881946 0.55 1 vertical 37.6685891151 0.406714881946 0
86 none 0.45 0.5 0.496853006956 0.55 3 vertical 25.5853180885 0.461853006956 0
87 none 0.55 0.48 0.475972210549 0.55 0 horizontal 38.0514440536 0.385972210549 0
88 parallel 0.55 0.52 0.438266468936 0.45 0 vertical 56.8771970272 0.368266468936 0
89 none 0.55 0.5 0.414769825425 0.45 0 horizontal 48.1040399075 0.349769825425 0
90 none 0.55 0.52 0.478764548706 0.55 2 horizontal 13.5006141663 0.468764548706 0
91 none 0.55 0.52 0.477546851308 0.45 1 vertical 49.0384159088 0.397546851308 0
92 orthogonal 0.55 0.5 0.4799199911 0.45 3 horizontal 18.6756198406 0.4599199911 19
93 none 0.45 0.52 0.473340706307 0.55 0 vertical 37.2924551964 0.348340706307 0
94 parallel 0.45 0.52 0.461258882767 0.55 0 horizontal 30.7835428715 0.421258882767 -19
95 none 0.55 0.48 0.49417973985 0.55 2 vertical 14.1512708664 0.47917973985 0
96 orthogonal 0.45 0.48 0.412071564823 0.55 3 horizontal 21.8971190453 0.322071564823 0
97 parallel 0.45 0.52 0.49509700918 0.55 3 horizontal 42.6750838757 0.34509700918 0
98 orthogonal 0.45 0.52 0.402023979256 0.55 1 vertical 31.7851979733 0.392023979256 0
99 none 0.55 0.52 0.500031947609 0.55 0 vertical 31.2058269978 0.470031947609 0
100 orthogonal 0.55 0.52 0.594729952189 0.45 3 vertical 49.9222390652 0.329729952189 0
101 orthogonal 0.55 0.5 0.623276239529 0.45 0 vertical 43.5132269859 0.438276239529 0
102 none 0.55 0.48 0.484938012007 0.55 3 horizontal 35.2267029285 0.399938012007 0
103 orthogonal 0.55 0.52 0.498873452634 0.45 1 horizontal 43.4777929783 0.318873452634 -19
104 parallel 0.45 0.48 0.472268150503 0.55 2 vertical 32.2279257774 0.352268150503 0
105 orthogonal 0.55 0.48 0.457471571659 0.45 3 horizontal 25.7137699127 0.327471571659 0
106 parallel 0.55 0.48 0.429620574042 0.45 3 horizontal 31.432434082 0.354620574042 19
