Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
132 none 0.45 0.5 0.520653991776 0.45 0 vertical 25.3181600571 0.345653991776 0
133 none 0.55 0.52 0.52054855943 0.55 3 vertical 20.0687091351 0.33554855943 0
134 orthogonal 0.45 0.5 0.512326380563 0.55 2 vertical 13.2876830101 0.487326380563 -19
135 none 0.45 0.5 0.509407114909 0.55 1 horizontal 44.1758499146 0.399407114909 0
136 orthogonal 0.45 0.5 0.522572888636 0.55 2 vertical 30.3745801449 0.497572888636 0
137 none 0.55 0.5 0.510190014027 0.55 2 horizontal 27.7146809101 0.480190014027 0
138 orthogonal 0.55 0.48 0.476961992601 0.45 2 vertical 28.603621006 0.306961992601 -19
139 parallel 0.55 0.5 0.498746616999 0.45 3 vertical 64.8839008808 0.328746616999 19
140 none 0.45 0.52 0.554269007923 0.55 0 vertical 25.466176033 0.334269007923 0
141 none 0.45 0.48 0.47788820159 0.55 1 vertical 42.8969368935 0.46288820159 0
142 parallel 0.45 0.52 0.534594660546 0.55 0 vertical 31.9757449627 0.354594660546 19
143 orthogonal 0.55 0.52 0.517665642657 0.45 0 vertical 316.21133709 0.357665642657 0
144 parallel 0.55 0.48 0.477190400323 0.45 0 vertical 56.4947760105 0.412190400323 19
145 orthogonal 0.55 0.48 0.472966908289 0.45 3 horizontal 19.3083820343 0.482966908289 19
146 parallel 0.55 0.52 0.535134437139 0.45 1 vertical 37.6579391956 0.450134437139 19
147 none 0.45 0.52 0.536496765555 0.45 0 horizontal 22.4423489571 0.426496765555 0
148 orthogonal 0.55 0.52 0.536892536383 0.45 1 vertical 22.7732141018 0.471892536383 -19
149 orthogonal 0.45 0.5 0.516412283889 0.55 2 horizontal 108.22527504 0.476412283889 19
150 orthogonal 0.45 0.48 0.48417574433 0.55 1 vertical 24.8269119263 0.42917574433 0
151 parallel 0.45 0.5 0.534359609263 0.55 3 horizontal 14.023348093 0.434359609263 19
152 none 0.55 0.5 0.512720782199 0.55 1 vertical 26.7842299938 0.317720782199 0
153 orthogonal 0.55 0.52 0.505785203607 0.45 3 horizontal 262.283252001 0.435785203607 19
154 parallel 0.45 0.52 0.547482184275 0.55 0 horizontal 18.8986239433 0.347482184275 0
155 none 0.55 0.5 0.483072603489 0.45 0 horizontal 24.5670878887 0.373072603489 0
156 parallel 0.55 0.48 0.460767571912 0.45 3 vertical 54.6146709919 0.335767571912 0
157 none 0.55 0.52 0.547292658657 0.55 3 horizontal 18.4105679989 0.407292658657 0
158 parallel 0.45 0.48 0.508591529545 0.55 2 horizontal 12.9615299702 0.438591529545 -19
159 none 0.55 0.5 0.483290507442 0.45 1 horizontal 54.6042430401 0.353290507442 0
160 parallel 0.45 0.5 0.510788478319 0.55 2 vertical 18.5065569878 0.335788478319 19
161 parallel 0.45 0.48 0.508318074104 0.55 2 horizontal 20.0026428699 0.453318074104 0
162 orthogonal 0.45 0.52 0.555070026014 0.55 2 horizontal 24.7708268166 0.360070026014 19
163 parallel 0.55 0.48 0.479485655409 0.45 2 horizontal 31.1522738934 0.444485655409 0
164 none 0.55 0.48 0.494098716251 0.55 0 vertical 12.741437912 0.459098716251 0
165 parallel 0.45 0.48 0.4883908726 0.55 1 horizontal 43.5282950401 0.4933908726 0
166 parallel 0.55 0.48 0.473033420445 0.45 1 vertical 42.9596979618 0.388033420445 19
167 orthogonal 0.55 0.5 0.486550944565 0.45 1 vertical 27.8163311481 0.301550944565 -19
168 orthogonal 0.55 0.48 0.484223354933 0.45 1 vertical 36.7169070244 0.379223354933 0
169 none 0.55 0.52 0.561328652586 0.55 1 vertical 19.1414048672 0.401328652586 0
170 orthogonal 0.55 0.52 0.512777191209 0.45 0 horizontal 15.0258460045 0.367777191209 0
171 none 0.45 0.52 0.531238945596 0.45 0 vertical 1223.79358196 0.381238945596 0
