Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
103 orthogonal 0.55 0.48 0.51300259752 0.45 1 horizontal 142.592113972 0.46300259752 0
104 orthogonal 0.55 0.5 0.506885144524 0.45 0 horizontal 42.5554759502 0.456885144524 0
105 none 0.45 0.48 0.491595660549 0.45 1 horizontal 24.3444030285 0.476595660549 0
106 none 0.45 0.5 0.450842668362 0.45 1 vertical 48.8304071426 0.415842668362 0
107 parallel 0.45 0.52 0.544417491622 0.55 2 vertical 67.5890979767 0.474417491622 0
108 orthogonal 0.45 0.48 0.408205596188 0.55 1 vertical 37.0739068985 0.358205596188 0
109 none 0.55 0.5 0.454369513787 0.45 2 horizontal 42.2502582073 0.459369513787 0
110 parallel 0.55 0.48 0.439422551573 0.45 0 vertical 24.66781497 0.469422551573 0
111 parallel 0.45 0.52 0.507002816137 0.55 1 vertical 55.6763598919 0.397002816137 -19
112 parallel 0.45 0.5 0.496921749048 0.55 2 horizontal 30.8768239021 0.346921749048 0
113 parallel 0.45 0.5 0.527682074727 0.55 0 horizontal 60.4933390617 0.467682074727 0
114 parallel 0.55 0.52 0.496247028935 0.45 3 vertical 36.3876130581 0.461247028935 19
115 orthogonal 0.55 0.5 0.471442198292 0.45 3 horizontal 54.6932690144 0.496442198292 19
116 parallel 0.45 0.52 0.540875435891 0.55 0 horizontal 24.5024671555 0.440875435891 0
117 parallel 0.45 0.52 0.532676125507 0.55 1 horizontal 48.6778409481 0.482676125507 0
118 orthogonal 0.45 0.52 0.564689905725 0.55 1 horizontal 42.2279629707 0.439689905725 19
119 none 0.55 0.5 0.480961845507 0.45 0 vertical 43.8920099735 0.485961845507 0
120 none 0.45 0.52 0.522416399049 0.45 1 vertical 55.0152258873 0.347416399049 0
121 none 0.55 0.52 0.501122877187 0.45 2 vertical 36.5072519779 0.376122877187 0
122 none 0.45 0.48 0.497977152045 0.55 1 horizontal 48.7637140751 0.377977152045 0
123 none 0.45 0.52 0.480778459089 0.45 3 vertical 37.1606240273 0.410778459089 0
124 none 0.55 0.48 0.469453887195 0.45 2 horizontal 55.3642349243 0.344453887195 0
125 parallel 0.55 0.5 0.459741927416 0.45 2 horizontal 24.7544620037 0.419741927416 0
126 parallel 0.55 0.5 0.484461240002 0.45 0 vertical 48.2613379955 0.494461240002 0
127 parallel 0.45 0.5 0.533238484197 0.55 3 horizontal 66.3873791695 0.348238484197 0
128 orthogonal 0.45 0.5 0.527384829171 0.55 3 horizontal 205.124845028 0.362384829171 19
