Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
0 parallel 0.55 0.52 0.445249980111 0.45 3 horizontal 31.4756171703 0.390249980111 19
1 orthogonal 0.55 0.48 0.44328643955 0.45 3 vertical 38.586397171 0.36328643955 -19
2 parallel 0.55 0.48 0.489230082539 0.45 3 vertical 36.4210789204 0.434230082539 0
3 parallel 0.45 0.52 0.517907698767 0.55 1 horizontal 19.2830080986 0.392907698767 19
4 none 0.55 0.52 0.526005493074 0.55 3 vertical 40.9541809559 0.306005493074 0
5 orthogonal 0.55 0.48 0.458598317588 0.45 3 horizontal 46.1362528801 0.433598317588 0
6 parallel 0.45 0.52 0.524264522983 0.55 0 horizontal 36.6995131969 0.474264522983 19
7 orthogonal 0.45 0.5 0.443481348306 0.55 3 horizontal 49.0892119408 0.443481348306 0
8 none 0.55 0.5 0.43769024418 0.55 3 vertical 25.861191988 0.33769024418 0
9 parallel 0.55 0.5 0.460990217283 0.45 2 horizontal 44.0225579739 0.350990217283 -19
10 orthogonal 0.45 0.52 0.503965702395 0.55 2 horizontal 70.4256010056 0.383965702395 0
11 none 0.55 0.48 0.443750277494 0.45 3 horizontal 84.6429178715 0.343750277494 0
12 orthogonal 0.45 0.52 0.477449815082 0.55 1 horizontal 30.5280549526 0.302449815082 0
13 orthogonal 0.45 0.52 0.522102160164 0.55 1 vertical 25.4262621403 0.372102160164 19
14 parallel 0.55 0.52 0.463001494754 0.45 1 vertical 102.996635914 0.363001494754 0
15 orthogonal 0.55 0.52 0.537528257211 0.45 0 horizontal 54.2500360012 0.447528257211 0
16 none 0.55 0.52 0.477355428831 0.55 2 vertical 30.8712191582 0.302355428831 0
17 none 0.45 0.48 0.463596578344 0.45 0 vertical 12.2266259193 0.438596578344 0
18 none 0.55 0.52 0.505780396914 0.45 3 vertical 32.7710249424 0.480780396914 0
19 none 0.45 0.48 0.447134454844 0.45 3 vertical 48.4195029736 0.332134454844 0
20 orthogonal 0.45 0.48 0.436011589457 0.55 3 horizontal 36.6112678051 0.436011589457 0
21 orthogonal 0.45 0.5 0.462081809251 0.55 2 vertical 48.2904429436 0.362081809251 -19
22 none 0.55 0.5 0.491101538504 0.45 0 horizontal 86.1422221661 0.486101538504 0
23 none 0.45 0.52 0.518830081641 0.55 1 vertical 18.6522159576 0.318830081641 0
24 orthogonal 0.55 0.52 0.557050281491 0.45 0 vertical 55.0691299438 0.332050281491 0
25 none 0.55 0.5 0.447174765513 0.55 2 vertical 60.6140930653 0.342174765513 0
26 orthogonal 0.45 0.48 0.489451021825 0.55 2 horizontal 24.9305250645 0.314451021825 -19
27 none 0.45 0.5 0.507854135112 0.55 0 horizontal 36.661452055 0.382854135112 0
28 parallel 0.45 0.48 0.503850718084 0.55 1 vertical 66.5462419987 0.408850718084 0
29 none 0.45 0.52 0.541089554358 0.55 2 horizontal 47.787307024 0.416089554358 0
30 orthogonal 0.55 0.48 0.462735364694 0.45 2 horizontal 30.6176550388 0.352735364694 19
31 none 0.45 0.52 0.513328173964 0.45 1 horizontal 54.599366188 0.403328173964 0
32 orthogonal 0.45 0.52 0.44095318494 0.55 2 vertical 68.0099129677 0.49095318494 0
33 none 0.55 0.48 0.473040807187 0.55 0 vertical 24.6492168903 0.428040807187 0
34 parallel 0.55 0.5 0.492812160975 0.45 3 vertical 39.0429370403 0.467812160975 19
35 none 0.55 0.5 0.435280363342 0.45 1 vertical 96.6531620026 0.310280363342 0
36 parallel 0.55 0.52 0.440811133241 0.45 1 vertical 24.7165939808 0.390811133241 -19
37 orthogonal 0.45 0.48 0.411568920759 0.55 2 horizontal 25.4139780998 0.411568920759 0
38 orthogonal 0.55 0.48 0.447463734851 0.45 2 vertical 48.9989190102 0.487463734851 19
39 none 0.45 0.5 0.48011777181 0.55 2 horizontal 30.3338620663 0.40511777181 0
40 parallel 0.55 0.48 0.48805523883 0.45 0 vertical 36.6464869976 0.46805523883 19
41 orthogonal 0.45 0.52 0.480461410766 0.55 2 vertical 24.4605829716 0.380461410766 19
42 orthogonal 0.55 0.48 0.485248332612 0.45 2 vertical 44.0767920017 0.335248332612 0
43 parallel 0.45 0.5 0.48826258269 0.55 1 horizontal 18.7460339069 0.36326258269 0
44 parallel 0.45 0.48 0.451723299227 0.55 2 horizontal 30.3574039936 0.396723299227 -19
45 orthogonal 0.45 0.52 0.443395938253 0.55 3 vertical 44.3757178783 0.353395938253 0
46 parallel 0.55 0.5 0.43520279098 0.45 1 vertical 62.2813179493 0.31520279098 0
47 parallel 0.55 0.48 0.436923502083 0.45 1 vertical 43.9681529999 0.416923502083 -19
48 orthogonal 0.45 0.5 0.504547923186 0.55 1 vertical 49.5242810249 0.304547923186 19
49 orthogonal 0.45 0.5 0.473653403744 0.55 3 vertical 30.8083350658 0.473653403744 0
50 orthogonal 0.55 0.5 0.535994248355 0.45 2 vertical 37.3498342037 0.460994248355 0
51 none 0.55 0.48 0.444770293388 0.45 0 horizontal 63.3772668839 0.359770293388 0
52 parallel 0.45 0.48 0.532051623628 0.55 3 horizontal 42.0040471554 0.432051623628 0
53 orthogonal 0.55 0.52 0.514214821737 0.45 3 horizontal 60.6394898891 0.349214821737 -19
54 orthogonal 0.55 0.48 0.506658040403 0.45 3 vertical 44.3453319073 0.331658040403 0
55 orthogonal 0.55 0.48 0.466592482959 0.45 1 horizontal 24.3546469212 0.306592482959 -19
