Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
120 parallel 0.45 0.5 0.500113696469 0.55 2 vertical 43.7467799187 0.495113696469 19
121 none 0.45 0.5 0.508965140648 0.45 3 horizontal 60.9428739548 0.483965140648 0
122 none 0.55 0.5 0.502476085486 0.45 1 vertical 51.7264659405 0.372476085486 0
123 parallel 0.45 0.5 0.494986852563 0.55 0 horizontal 25.8808100224 0.369986852563 0
124 parallel 0.55 0.48 0.475597557866 0.45 2 vertical 36.5598809719 0.405597557866 0
125 none 0.55 0.5 0.5091470707 0.55 1 horizontal 27.3024339676 0.3491470707 0
126 none 0.45 0.48 0.503734116949 0.45 3 horizontal 26.7225670815 0.423734116949 0
127 orthogonal 0.45 0.5 0.514918007395 0.55 0 vertical 50.4793338776 0.319918007395 0
128 orthogonal 0.45 0.5 0.494222470326 0.55 2 horizontal 39.0773289204 0.334222470326 0
129 orthogonal 0.55 0.48 0.508678788881 0.45 2 horizontal 44.6590638161 0.363678788881 0
130 none 0.55 0.48 0.512589704893 0.45 2 horizontal 25.8695268631 0.407589704893 0
131 parallel 0.55 0.5 0.498585382087 0.45 3 horizontal 36.738394022 0.438585382087 0
132 none 0.45 0.52 0.559807102132 0.45 1 horizontal 44.1456151009 0.399807102132 0
133 none 0.55 0.52 0.545046931915 0.55 0 horizontal 42.6407151222 0.405046931915 0
134 parallel 0.45 0.5 0.491385377365 0.55 1 vertical 48.9297549725 0.366385377365 19
135 none 0.55 0.52 0.557090883881 0.55 3 vertical 31.7502539158 0.482090883881 0
136 parallel 0.45 0.52 0.542329509858 0.55 2 vertical 25.3790619373 0.467329509858 0
137 none 0.45 0.52 0.539819220391 0.55 0 vertical 25.1018528938 0.404819220391 0
138 parallel 0.45 0.52 0.539927013374 0.55 0 horizontal 25.031719923 0.414927013374 -19
139 none 0.45 0.5 0.495923661119 0.45 1 vertical 24.7911989689 0.370923661119 0
140 none 0.45 0.52 0.532213453149 0.55 2 vertical 24.4404368401 0.462213453149 0
141 orthogonal 0.45 0.48 0.479516102458 0.55 1 vertical 24.581966877 0.454516102458 0
142 orthogonal 0.55 0.48 0.464872656611 0.45 1 horizontal 25.0294909477 0.374872656611 -19
143 none 0.55 0.52 0.394030994737 0.55 3 horizontal 5.84470391273 0.394030994737 0
144 orthogonal 0.55 0.5 0.510968283383 0.45 1 horizontal 43.6379430294 0.475968283383 0
145 none 0.45 0.52 0.528811748227 0.45 3 vertical 26.3325681686 0.378811748227 0
146 none 0.55 0.5 0.515077235954 0.55 0 horizontal 24.4515740871 0.445077235954 0
147 orthogonal 0.45 0.48 0.49438424577 0.55 1 horizontal 31.5799751282 0.32938424577 0
148 parallel 0.55 0.48 0.503062837262 0.45 3 vertical 18.2277050018 0.448062837262 -19
149 orthogonal 0.55 0.52 0.588599587082 0.45 3 vertical 31.7547559738 0.413599587082 0
150 none 0.55 0.5 0.526922636963 0.55 2 horizontal 35.8222279549 0.321922636963 0
151 none 0.45 0.5 0.535440555573 0.55 0 vertical 31.0789630413 0.310440555573 0
152 parallel 0.45 0.5 0.490831191097 0.55 0 vertical 25.4179069996 0.370831191097 0
153 parallel 0.45 0.52 0.544248476022 0.55 2 vertical 30.5357298851 0.379248476022 -19
154 none 0.55 0.5 0.52111067636 0.45 0 horizontal 32.4898540974 0.30111067636 0
155 none 0.45 0.48 0.497111409286 0.55 3 horizontal 25.4607450962 0.327111409286 0
156 orthogonal 0.55 0.5 0.535448763218 0.45 2 horizontal 31.9881589413 0.480448763218 0
157 orthogonal 0.45 0.5 0.533320420754 0.55 3 vertical 19.5736448765 0.358320420754 -19
158 orthogonal 0.55 0.5 0.533191416834 0.45 3 vertical 24.7732138634 0.433191416834 -19
159 none 0.45 0.48 0.512345746041 0.55 2 horizontal 76.8860301971 0.327345746041 0
160 orthogonal 0.45 0.5 0.477849654448 0.55 2 vertical 32.1567420959 0.392849654448 -19
161 orthogonal 0.55 0.52 0.536667314704 0.45 2 vertical 91.2464790344 0.361667314704 19
162 parallel 0.45 0.5 0.522980120637 0.55 0 horizontal 25.8995928764 0.397980120637 19
163 orthogonal 0.55 0.5 0.53729937777 0.45 2 vertical 27.023047924 0.38729937777 -19
164 none 0.55 0.48 0.529195544305 0.55 0 vertical 20.7243909836 0.404195544305 0
165 orthogonal 0.55 0.52 0.555771731152 0.45 3 vertical 25.2470378876 0.460771731152 -19
166 parallel 0.45 0.48 0.487093886868 0.55 3 vertical 30.8262188435 0.422093886868 19
167 parallel 0.45 0.52 0.529298983477 0.55 3 vertical 20.3324050903 0.429298983477 -19
168 parallel 0.55 0.5 0.525485009784 0.45 0 vertical 21.9471571445 0.460485009784 0
169 orthogonal 0.55 0.48 0.48271085623 0.45 2 horizontal 31.6592459679 0.38271085623 19
170 none 0.45 0.5 0.514252200541 0.45 3 vertical 13.7162559032 0.489252200541 0
171 none 0.45 0.52 0.549148091741 0.55 3 horizontal 24.3875370026 0.359148091741 0
172 none 0.55 0.48 0.524922207254 0.55 3 vertical 27.4733109474 0.434922207254 0
173 none 0.55 0.48 0.493328148078 0.55 2 horizontal 24.9525029659 0.348328148078 0
174 orthogonal 0.55 0.48 0.513899810313 0.45 3 horizontal 19.217124939 0.463899810313 -19
175 orthogonal 0.55 0.48 0.470533831464 0.45 0 horizontal 24.6038649082 0.380533831464 -19
176 parallel 0.55 0.48 0.483190094566 0.45 2 horizontal 20.7999680042 0.423190094566 0
177 parallel 0.55 0.52 0.534385578524 0.45 3 vertical 24.9670228958 0.304385578524 -19
178 none 0.55 0.5 0.512624016439 0.55 3 vertical 18.4609458447 0.412624016439 0
179 none 0.45 0.48 0.487397995672 0.55 3 vertical 37.6168050766 0.312397995672 0
180 none 0.55 0.5 0.524014046041 0.55 1 vertical 31.4774830341 0.324014046041 0
181 orthogonal 0.55 0.52 0.536032433249 0.45 0 horizontal 32.0081441402 0.491032433249 -19
182 parallel 0.55 0.48 0.515379958154 0.45 1 vertical 32.3517842293 0.315379958154 0
183 orthogonal 0.45 0.48 0.459208027179 0.55 0 vertical 33.1532039642 0.339208027179 19
184 parallel 0.45 0.52 0.515488506384 0.55 3 vertical 24.9426529408 0.325488506384 0
185 orthogonal 0.55 0.48 0.503611973259 0.45 0 horizontal 44.7815020084 0.313611973259 0
186 none 0.55 0.5 0.508692084 0.45 3 horizontal 25.493211031 0.308692084 0
187 parallel 0.45 0.52 0.54117724546 0.55 1 horizontal 20.8527150154 0.30617724546 -19
188 orthogonal 0.45 0.5 0.527733679845 0.55 0 horizontal 37.9726219177 0.302733679845 19
189 parallel 0.45 0.52 0.537521611547 0.55 2 horizontal 18.8602099419 0.447521611547 0
190 orthogonal 0.45 0.48 0.481429952113 0.55 1 vertical 21.1255350113 0.391429952113 -19
191 orthogonal 0.55 0.48 0.482377700757 0.45 1 vertical 32.1771981716 0.377377700757 0
192 parallel 0.45 0.5 0.524401209663 0.55 1 horizontal 25.9015038013 0.479401209663 0
193 none 0.55 0.52 0.571709382896 0.45 0 vertical 31.2013759613 0.496709382896 0
194 parallel 0.55 0.48 0.50350163614 0.45 1 horizontal 30.8053369522 0.38850163614 0
195 none 0.45 0.5 0.548250667201 0.55 1 horizontal 25.4286530018 0.398250667201 0
196 orthogonal 0.55 0.52 0.555241157124 0.45 0 horizontal 26.6859509945 0.370241157124 0
197 none 0.55 0.52 0.561454362638 0.45 2 vertical 19.0572829247 0.486454362638 0
198 none 0.45 0.52 0.542370562612 0.45 2 horizontal 31.9349060059 0.312370562612 0
199 orthogonal 0.55 0.5 0.511602187323 0.45 3 horizontal 24.5440120697 0.336602187323 -19
200 parallel 0.55 0.5 0.547370617306 0.45 2 horizontal 35.7960529327 0.397370617306 19
201 orthogonal 0.45 0.52 0.548210041498 0.55 2 horizontal 20.2270569801 0.383210041498 0
202 none 0.55 0.52 0.573448678413 0.55 2 horizontal 19.1258239746 0.348448678413 0
203 parallel 0.45 0.48 0.494865332093 0.55 2 horizontal 19.0662171841 0.444865332093 0
204 orthogonal 0.55 0.52 0.55269571302 0.45 3 horizontal 32.6776268482 0.38269571302 19
205 parallel 0.55 0.52 0.552008392701 0.45 1 vertical 25.0583178997 0.402008392701 0
206 parallel 0.45 0.52 0.538843422144 0.55 0 vertical 20.118391037 0.388843422144 19
207 parallel 0.55 0.5 0.51066488322 0.45 2 horizontal 24.9825561047 0.41066488322 0
208 orthogonal 0.45 0.52 0.53298980973 0.55 0 vertical 19.1334490776 0.48298980973 -19
209 orthogonal 0.55 0.52 0.551352185154 0.45 3 horizontal 37.9166760445 0.476352185154 0
210 none 0.55 0.52 0.516174991747 0.45 1 vertical 18.8809521198 0.316174991747 0
211 parallel 0.55 0.48 0.482738287651 0.45 0 vertical 81.2972710133 0.432738287651 -19
212 none 0.45 0.48 0.480109171225 0.55 2 vertical 58.2383790016 0.360109171225 0
213 orthogonal 0.45 0.52 0.508125913089 0.55 2 vertical 42.5103580952 0.488125913089 0
214 orthogonal 0.45 0.52 0.556797731922 0.55 0 horizontal 182.715649843 0.356797731922 -19
215 parallel 0.55 0.5 0.521445498084 0.45 3 horizontal 50.6367819309 0.371445498084 19
