Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
0 none 0.55 0.5 0.43488362098 0.45 2 vertical 31.9216570854 0.30988362098 0
1 orthogonal 0.45 0.48 0.441843081935 0.55 2 vertical 31.040127039 0.416843081935 -19
2 parallel 0.45 0.48 0.461773898287 0.55 1 vertical 64.1083319187 0.361773898287 0
3 parallel 0.45 0.52 0.478156540488 0.55 2 horizontal 49.2697339058 0.413156540488 19
4 orthogonal 0.55 0.5 0.493457575252 0.45 2 vertical 37.0023839474 0.358457575252 0
5 none 0.55 0.5 0.514647904441 0.45 1 horizontal 37.4017648697 0.469647904441 0
6 parallel 0.55 0.48 0.452127513552 0.45 1 vertical 33.5664379597 0.397127513552 19
7 orthogonal 0.45 0.48 0.489731884541 0.55 0 horizontal 37.8499500751 0.479731884541 19
8 parallel 0.55 0.52 0.518501024774 0.45 2 horizontal 56.0067551136 0.393501024774 19
9 none 0.55 0.48 0.486637381308 0.45 1 vertical 15.0473630428 0.481637381308 0
10 none 0.45 0.52 0.5091244539 0.55 1 horizontal 26.755767107 0.4541244539 0
11 none 0.55 0.52 0.515030935272 0.45 1 horizontal 76.8725278378 0.485030935272 0
12 parallel 0.55 0.52 0.476238013727 0.45 0 horizontal 49.7643539906 0.396238013727 0
13 none 0.45 0.52 0.438099966811 0.45 0 vertical 43.8229250908 0.328099966811 0
14 parallel 0.55 0.48 0.434573709768 0.45 2 vertical 26.6110351086 0.434573709768 -19
15 none 0.55 0.5 0.437675843557 0.45 2 horizontal 37.0040011406 0.377675843557 0
16 orthogonal 0.55 0.48 0.428005124918 0.45 1 horizontal 43.8588299751 0.318005124918 0
17 parallel 0.45 0.48 0.504148385112 0.55 0 horizontal 37.9458179474 0.449148385112 0
18 none 0.55 0.48 0.487538713734 0.55 1 horizontal 31.3171699047 0.462538713734 0
19 parallel 0.55 0.52 0.480785563791 0.45 2 vertical 67.9680929184 0.340785563791 0
20 none 0.55 0.48 0.459475432154 0.45 0 vertical 31.4131150246 0.309475432154 0
21 orthogonal 0.55 0.52 0.503279521306 0.45 0 vertical 48.3762221336 0.378279521306 0
22 none 0.55 0.48 0.442089258183 0.45 2 vertical 49.6084868908 0.307089258183 0
23 orthogonal 0.45 0.5 0.492299775352 0.55 3 horizontal 43.1818079948 0.397299775352 19
24 orthogonal 0.55 0.48 0.492974809766 0.45 3 horizontal 38.2604320049 0.402974809766 0
25 none 0.45 0.48 0.48531304721 0.45 1 vertical 39.6956169605 0.44031304721 0
26 none 0.55 0.5 0.471785465377 0.55 0 vertical 39.9862170219 0.371785465377 0
27 orthogonal 0.45 0.5 0.478668447662 0.55 0 vertical 57.1894829273 0.373668447662 -19
28 parallel 0.45 0.48 0.435044437271 0.55 3 horizontal 33.1628918648 0.385044437271 -19
29 none 0.55 0.48 0.479023480308 0.55 2 vertical 13.8615720272 0.479023480308 0
30 parallel 0.55 0.48 0.438323027731 0.45 1 horizontal 43.8763520718 0.393323027731 -19
31 parallel 0.55 0.5 0.47580168304 0.45 2 vertical 19.1469929218 0.45580168304 19
32 parallel 0.55 0.48 0.440180014213 0.45 2 horizontal 62.479968071 0.320180014213 19
33 orthogonal 0.55 0.52 0.520313386171 0.45 0 vertical 40.7243440151 0.405313386171 19
34 orthogonal 0.55 0.5 0.449489358688 0.45 1 horizontal 102.436197996 0.329489358688 -19
35 parallel 0.55 0.48 0.491549239751 0.45 0 vertical 21.3925311565 0.441549239751 0
36 none 0.45 0.5 0.471130629988 0.45 2 vertical 32.49218297 0.316130629988 0
37 orthogonal 0.55 0.5 0.519933586682 0.45 0 vertical 56.3744671345 0.309933586682 0
38 none 0.45 0.5 0.492818352025 0.55 1 vertical 46.6127040386 0.437818352025 0
39 parallel 0.55 0.52 0.512612960162 0.45 0 vertical 45.6357901096 0.302612960162 0
40 orthogonal 0.55 0.52 0.536094897811 0.45 2 vertical 31.994494915 0.42609489781 0
41 orthogonal 0.45 0.48 0.493318161749 0.55 3 vertical 68.9457349777 0.308318161749 0
42 parallel 0.45 0.52 0.550452473385 0.55 3 horizontal 54.5807068348 0.495452473385 0
43 none 0.55 0.52 0.529182289926 0.55 2 vertical 36.4342970848 0.469182289926 0
44 none 0.45 0.5 0.494701634912 0.55 3 horizontal 47.1528441906 0.379701634912 0
45 orthogonal 0.55 0.5 0.491186979321 0.45 1 vertical 73.4115059376 0.311186979321 -19
46 parallel 0.45 0.52 0.537789941138 0.55 0 vertical 49.5254881382 0.372789941138 0
47 orthogonal 0.45 0.52 0.496302961477 0.55 0 vertical 37.303853035 0.381302961477 0
48 orthogonal 0.45 0.52 0.542960576946 0.55 0 horizontal 53.7421209812 0.397960576946 0
49 none 0.55 0.52 0.532830688186 0.55 1 vertical 50.8756659031 0.372830688186 0
50 orthogonal 0.45 0.52 0.536165893505 0.55 1 horizontal 37.9119169712 0.421165893505 -19
51 orthogonal 0.45 0.52 0.513136731889 0.55 3 vertical 38.3357930183 0.453136731889 19
52 none 0.55 0.52 0.536573697091 0.45 2 horizontal 38.8854448795 0.306573697091 0
53 none 0.55 0.5 0.493033562095 0.55 3 horizontal 47.9405009747 0.368033562095 0
54 none 0.45 0.52 0.51365157844 0.45 2 vertical 55.7094678879 0.44865157844 0
55 parallel 0.55 0.52 0.568309081755 0.45 0 vertical 52.3406200409 0.493309081755 -19
56 parallel 0.55 0.52 0.494723729112 0.45 1 horizontal 39.4980988503 0.314723729112 0
57 parallel 0.55 0.5 0.492703664272 0.45 1 horizontal 17.4662740231 0.487703664272 19
58 orthogonal 0.45 0.5 0.535322365803 0.55 1 vertical 78.0119869709 0.435322365803 0
59 parallel 0.55 0.52 0.551942606331 0.45 1 horizontal 79.277050972 0.356942606331 19
60 parallel 0.45 0.48 0.499477774152 0.55 1 horizontal 26.0371320248 0.454477774152 19
61 orthogonal 0.55 0.5 0.501720687781 0.45 0 horizontal 25.7858829498 0.411720687781 0
62 parallel 0.45 0.5 0.517318343121 0.55 2 horizontal 38.2863509655 0.377318343121 0
63 orthogonal 0.45 0.52 0.481781436675 0.55 3 horizontal 26.2046740055 0.356781436675 0
64 parallel 0.45 0.52 0.545213610295 0.55 1 vertical 60.5378479958 0.450213610295 -19
65 none 0.45 0.48 0.466157245632 0.55 0 vertical 38.096807003 0.321157245632 0
66 parallel 0.45 0.48 0.470037273041 0.55 2 horizontal 67.1891698837 0.335037273041 -19
67 parallel 0.55 0.48 0.483215798183 0.45 3 horizontal 12.890953064 0.473215798183 0
68 parallel 0.55 0.5 0.450693189559 0.45 2 vertical 46.5706381798 0.320693189559 0
69 none 0.45 0.52 0.553234657377 0.55 1 vertical 137.070757866 0.398234657377 0
70 orthogonal 0.45 0.52 0.522919586809 0.55 2 horizontal 38.5743949413 0.347919586809 19
71 orthogonal 0.55 0.5 0.52187999979 0.45 1 vertical 39.0607290268 0.47187999979 0
72 orthogonal 0.45 0.48 0.514391764724 0.55 0 horizontal 39.084414959 0.334391764724 0
73 none 0.45 0.5 0.515434734209 0.55 3 vertical 39.1186361313 0.450434734209 0
74 none 0.55 0.52 0.544580481133 0.45 3 vertical 49.2277801037 0.364580481133 0
75 parallel 0.45 0.5 0.506028144007 0.55 2 vertical 27.1900420189 0.376028144007 0
76 none 0.45 0.5 0.511590987518 0.45 2 horizontal 38.1215691566 0.401590987518 0
77 orthogonal 0.45 0.5 0.493027994386 0.55 1 vertical 26.9443230629 0.448027994386 -19
78 none 0.55 0.48 0.511898503257 0.45 0 horizontal 53.6670310497 0.396898503257 0
79 orthogonal 0.55 0.48 0.480072267739 0.45 3 vertical 32.2675220966 0.450072267739 -19
80 none 0.45 0.52 0.526259816727 0.45 1 vertical 38.5499410629 0.406259816727 0
81 parallel 0.45 0.5 0.503992930769 0.55 2 horizontal 43.7360019684 0.363992930769 19
82 none 0.55 0.52 0.561013823936 0.45 3 horizontal 37.6661839485 0.486013823936 0
83 orthogonal 0.55 0.48 0.478542847063 0.45 2 vertical 62.0612449646 0.303542847063 -19
84 parallel 0.55 0.5 0.509479399249 0.45 3 vertical 63.8026819229 0.349479399249 0
85 none 0.45 0.5 0.519617141672 0.55 0 horizontal 47.777438879 0.369617141672 0
86 none 0.45 0.48 0.503492099164 0.45 3 vertical 38.5849289894 0.313492099164 0
87 none 0.55 0.5 0.522320452752 0.45 3 vertical 38.5671458244 0.337320452752 0
88 none 0.45 0.52 0.553917436407 0.55 2 horizontal 32.0438621044 0.353917436407 0
89 orthogonal 0.45 0.48 0.484285751804 0.55 0 vertical 51.189688921 0.364285751804 0
90 parallel 0.55 0.52 0.52524505151 0.45 1 vertical 42.770332098 0.36524505151 19
91 parallel 0.55 0.5 0.482065342731 0.45 0 horizontal 31.6684150696 0.302065342731 0
92 none 0.55 0.48 0.53740570036 0.55 0 horizontal 37.5031249523 0.47740570036 0
93 orthogonal 0.45 0.5 0.522597368428 0.55 1 horizontal 24.9595689774 0.482597368428 -19
94 none 0.45 0.5 0.513139109799 0.55 2 vertical 26.5089819431 0.473139109799 0
95 none 0.45 0.48 0.506337162589 0.45 2 horizontal 36.7153449059 0.486337162589 0
96 parallel 0.45 0.5 0.508834315434 0.55 3 horizontal 48.9942491055 0.338834315434 19
97 parallel 0.45 0.5 0.528169358678 0.55 0 vertical 48.7313809395 0.363169358678 -19
98 orthogonal 0.45 0.52 0.55946970921 0.55 1 vertical 38.1069910526 0.48446970921 0
99 orthogonal 0.45 0.5 0.510269247667 0.55 2 horizontal 41.3703989983 0.330269247667 -19
100 parallel 0.55 0.5 0.507506655632 0.45 1 horizontal 39.991328001 0.492506655632 0
101 orthogonal 0.45 0.5 0.510947289798 0.55 3 horizontal 43.5816218853 0.300947289798 0
102 parallel 0.45 0.5 0.512211689497 0.55 3 horizontal 13.8547999859 0.492211689497 0
103 orthogonal 0.45 0.48 0.467472693813 0.55 2 horizontal 32.5153450966 0.352472693813 0
104 none 0.55 0.52 0.54292386509 0.55 1 horizontal 40.3767540455 0.42792386509 0
105 parallel 0.45 0.48 0.492993483173 0.55 2 vertical 31.1576600075 0.377993483173 0
106 orthogonal 0.55 0.52 0.526527107719 0.45 1 vertical 38.1899800301 0.461527107719 0
107 parallel 0.55 0.48 0.497281207872 0.45 0 horizontal 26.2559258938 0.442281207872 -19
108 none 0.45 0.48 0.479371384221 0.45 1 horizontal 26.4624869823 0.354371384221 0
109 none 0.45 0.48 0.482690704517 0.45 2 vertical 34.2419240475 0.417690704517 0
110 orthogonal 0.55 0.5 0.515384787937 0.45 2 horizontal 33.7521798611 0.460384787937 -19
111 orthogonal 0.55 0.48 0.466906581336 0.45 3 vertical 32.2291250229 0.311906581336 0
112 none 0.45 0.5 0.515579263958 0.45 0 vertical 25.0424029827 0.495579263958 0
113 none 0.55 0.5 0.535852246958 0.55 2 vertical 43.6766829491 0.440852246958 0
114 orthogonal 0.45 0.52 0.533121798677 0.55 1 vertical 36.6515319347 0.433121798677 19
115 parallel 0.45 0.48 0.502002346208 0.55 0 vertical 31.6518700123 0.402002346208 0
116 none 0.45 0.5 0.525256197895 0.55 2 horizontal 44.5088329315 0.435256197895 0
117 orthogonal 0.45 0.5 0.476874031994 0.55 2 vertical 50.3293600082 0.301874031994 0
118 parallel 0.45 0.48 0.490623724598 0.55 0 vertical 38.2065021992 0.410623724598 19
119 parallel 0.55 0.5 0.521256602361 0.45 3 vertical 46.940092802 0.381256602361 19
