Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
97 parallel 0.55 0.52 0.518344253586 0.45 3 horizontal 43.3205211163 0.433344253586 -19
98 orthogonal 0.55 0.5 0.562425641491 0.45 3 vertical 37.459179163 0.332425641491 0
99 parallel 0.55 0.52 0.499642527957 0.45 3 vertical 30.4920740128 0.359642527957 -19
100 orthogonal 0.45 0.52 0.540324219121 0.55 3 horizontal 31.2298278809 0.365324219121 -19
101 none 0.45 0.5 0.535500183661 0.55 2 horizontal 24.5989210606 0.355500183661 0
102 parallel 0.45 0.52 0.537531903757 0.55 2 horizontal 36.8016891479 0.372531903757 0
103 none 0.45 0.48 0.491192557786 0.45 0 vertical 30.8325438499 0.436192557786 0
104 parallel 0.45 0.52 0.54298501508 0.55 1 horizontal 19.296697855 0.41798501508 0
105 orthogonal 0.55 0.48 0.502336306896 0.45 2 horizontal 48.6320750713 0.342336306896 0
106 parallel 0.55 0.48 0.442678854147 0.45 1 vertical 18.6249930859 0.402678854147 0
107 parallel 0.55 0.52 0.458237838705 0.45 1 vertical 24.3668980598 0.433237838705 19
108 parallel 0.55 0.52 0.46196809957 0.45 0 vertical 42.6100051403 0.43196809957 -19
109 orthogonal 0.55 0.52 0.566410069023 0.45 0 vertical 43.7395098209 0.426410069023 0
110 parallel 0.45 0.5 0.49632461524 0.55 2 vertical 18.4079089165 0.30632461524 -19
111 none 0.45 0.5 0.514036392555 0.55 3 horizontal 18.7360630035 0.329036392555 0
112 parallel 0.45 0.52 0.547921595369 0.55 0 vertical 48.8420240879 0.387921595369 -19
113 none 0.55 0.5 0.482474055119 0.45 3 horizontal 30.3782930374 0.362474055119 0
114 none 0.45 0.48 0.521735852859 0.45 1 horizontal 37.0031440258 0.481735852859 0
115 parallel 0.55 0.5 0.464821513808 0.45 2 vertical 18.596476078 0.369821513808 19
116 orthogonal 0.45 0.5 0.437786831548 0.55 1 vertical 37.0087928772 0.487786831548 0
117 parallel 0.45 0.5 0.560620533004 0.55 0 vertical 36.6925899982 0.325620533004 0
118 orthogonal 0.55 0.48 0.49127937624 0.45 1 vertical 60.9446189404 0.35627937624 0
119 parallel 0.45 0.5 0.538753964986 0.55 1 vertical 31.1155421734 0.333753964986 0
120 orthogonal 0.45 0.52 0.49470732074 0.55 2 vertical 43.9215772152 0.44470732074 0
121 none 0.55 0.48 0.442376820313 0.45 0 vertical 24.2162120342 0.422376820313 0
122 orthogonal 0.55 0.48 0.429204086731 0.45 0 horizontal 19.5517420769 0.314204086731 -19
