Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
20 parallel 0.55 0.48 0.457765226152 0.45 0 vertical 38.2111828327 0.457765226152 -19
21 orthogonal 0.55 0.48 0.466259685423 0.45 1 vertical 25.5575520992 0.441259685423 19
22 none 0.45 0.52 0.538376901489 0.55 2 vertical 38.9997260571 0.348376901489 0
23 parallel 0.55 0.48 0.455631798781 0.45 2 vertical 61.1214110851 0.355631798781 0
24 orthogonal 0.55 0.5 0.461284870169 0.45 0 horizontal 43.0749239922 0.386284870169 0
25 orthogonal 0.55 0.48 0.484333236941 0.45 2 vertical 31.792443037 0.494333236941 19
26 none 0.45 0.5 0.542774735624 0.45 3 horizontal 40.066740036 0.427774735624 0
27 parallel 0.45 0.5 0.528038791778 0.55 2 vertical 60.877191782 0.478038791778 -19
28 parallel 0.45 0.52 0.488196677034 0.55 2 horizontal 36.949570179 0.328196677034 -19
29 parallel 0.45 0.48 0.489488907217 0.55 3 vertical 43.1393129826 0.344488907217 -19
30 none 0.55 0.52 0.492680859869 0.45 0 vertical 33.1647610664 0.427680859869 0
31 none 0.55 0.52 0.494940849616 0.55 1 vertical 26.4093229771 0.364940849616 0
32 parallel 0.45 0.52 0.490965861737 0.55 2 vertical 43.6705768108 0.335965861737 19
33 none 0.45 0.5 0.493320511058 0.55 3 horizontal 36.9113230705 0.333320511058 0
34 none 0.55 0.48 0.465475844445 0.45 1 vertical 38.0493409634 0.440475844445 0
35 none 0.55 0.52 0.475925365309 0.55 0 vertical 57.3080239296 0.450925365309 0
36 orthogonal 0.55 0.52 0.467915180142 0.45 2 vertical 32.1920340061 0.322915180142 -19
37 orthogonal 0.55 0.5 0.480157503714 0.45 0 vertical 19.6386229992 0.475157503714 19
38 none 0.55 0.52 0.495779310621 0.45 3 horizontal 104.222823143 0.310779310621 0
39 orthogonal 0.45 0.5 0.479349340871 0.55 0 horizontal 31.5434160233 0.304349340871 0
40 parallel 0.55 0.5 0.479595032413 0.45 3 horizontal 16.2220621109 0.484595032413 0
41 none 0.45 0.52 0.491153693116 0.55 0 horizontal 57.6430251598 0.311153693116 0
42 orthogonal 0.55 0.48 0.4571835982 0.45 1 horizontal 25.3861632347 0.3071835982 0
43 orthogonal 0.45 0.52 0.509764917395 0.55 1 horizontal 42.9934301376 0.479764917395 0
44 none 0.55 0.52 0.50400999276 0.45 2 horizontal 24.9048559666 0.49400999276 0
45 orthogonal 0.55 0.5 0.464584623266 0.45 2 horizontal 38.5574522018 0.374584623266 19
46 none 0.45 0.48 0.488555603436 0.45 1 horizontal 43.9611270428 0.363555603436 0
47 orthogonal 0.45 0.48 0.467542711792 0.55 2 horizontal 30.7781789303 0.397542711792 19
48 none 0.55 0.5 0.456990358914 0.55 3 vertical 30.8068168163 0.356990358914 0
49 none 0.55 0.52 0.484339684751 0.55 3 vertical 25.762321949 0.404339684751 0
50 parallel 0.45 0.48 0.471645422688 0.55 3 horizontal 55.3771059513 0.306645422688 0
51 orthogonal 0.55 0.5 0.451468962717 0.45 2 horizontal 31.5613880157 0.446468962717 0
52 parallel 0.45 0.52 0.51401580129 0.55 1 vertical 25.5545699596 0.47901580129 0
53 orthogonal 0.55 0.5 0.482582812107 0.45 1 horizontal 36.6417720318 0.417582812107 19
54 parallel 0.45 0.5 0.492543891705 0.55 1 horizontal 43.4545719624 0.392543891705 0
55 orthogonal 0.55 0.5 0.482526124166 0.45 3 horizontal 25.2791399956 0.312526124166 -19
56 none 0.55 0.52 0.481736890876 0.55 2 vertical 31.2360289097 0.416736890876 0
57 parallel 0.55 0.48 0.422181620729 0.45 0 horizontal 42.6629948616 0.307181620729 0
58 orthogonal 0.45 0.52 0.537117265697 0.55 1 vertical 43.4792420864 0.372117265697 -19
59 none 0.45 0.52 0.524497456719 0.45 1 horizontal 46.832023859 0.439497456719 0
60 orthogonal 0.55 0.48 0.470003081073 0.45 0 vertical 30.5802199841 0.410003081073 0
61 parallel 0.45 0.48 0.49036886857 0.55 3 horizontal 43.4385099411 0.36536886857 19
62 parallel 0.45 0.5 0.486779991329 0.55 1 horizontal 45.3996880054 0.321779991329 -19
63 parallel 0.45 0.48 0.499082229429 0.55 2 vertical 31.0706429482 0.464082229429 0
64 parallel 0.45 0.52 0.52603183868 0.55 0 vertical 43.5548448563 0.35603183868 19
65 parallel 0.45 0.5 0.521847832715 0.55 0 vertical 31.8948819637 0.336847832715 0
66 orthogonal 0.45 0.5 0.517664714938 0.55 0 vertical 19.6424388885 0.392664714938 0
67 parallel 0.55 0.5 0.475686363468 0.45 1 horizontal 45.2108008862 0.350686363468 19
68 parallel 0.45 0.52 0.505859733854 0.55 0 vertical 36.9043631554 0.345859733854 0
69 none 0.45 0.5 0.545181474646 0.55 2 vertical 30.7084710598 0.460181474646 0
70 parallel 0.45 0.52 0.574371870108 0.55 0 horizontal 25.1472971439 0.484371870108 0
71 parallel 0.45 0.48 0.516477286499 0.55 1 horizontal 49.2720251083 0.331477286499 0
72 none 0.55 0.52 0.428635425449 0.55 2 horizontal 43.32107687 0.378635425449 0
73 orthogonal 0.45 0.52 0.509202714845 0.55 3 vertical 31.2009649277 0.389202714845 0
74 parallel 0.55 0.48 0.451264034134 0.45 3 horizontal 39.1837749481 0.371264034134 0
75 none 0.45 0.48 0.457811185562 0.55 2 horizontal 20.0081548691 0.402811185562 0
76 orthogonal 0.45 0.5 0.461343686953 0.55 3 horizontal 45.0663750172 0.366343686953 0
77 orthogonal 0.45 0.48 0.48541057936 0.55 1 vertical 19.3830919266 0.47041057936 0
78 none 0.45 0.52 0.537478748704 0.55 3 vertical 31.3323860168 0.362478748704 0
79 orthogonal 0.55 0.5 0.473960975098 0.45 2 vertical 13.8446209431 0.423960975098 -19
80 none 0.55 0.48 0.421285340999 0.45 1 horizontal 30.6644480228 0.346285340999 0
81 parallel 0.55 0.5 0.448555278315 0.45 0 horizontal 24.302323103 0.388555278315 0
82 none 0.45 0.52 0.558217538412 0.55 1 vertical 25.4535701275 0.373217538412 0
83 none 0.55 0.5 0.481388144624 0.45 3 vertical 37.8338680267 0.351388144624 0
84 none 0.45 0.5 0.488476464954 0.45 1 vertical 25.0367629528 0.383476464954 0
85 orthogonal 0.45 0.48 0.555347788322 0.55 3 horizontal 30.3461909294 0.495347788322 0
86 none 0.55 0.5 0.454014685558 0.45 1 vertical 36.685295105 0.329014685558 0
87 parallel 0.55 0.52 0.468331606371 0.45 0 vertical 24.7424111366 0.388331606371 -19
88 orthogonal 0.45 0.5 0.514132488152 0.55 1 horizontal 25.0468201637 0.449132488152 -19
89 orthogonal 0.55 0.5 0.52325084182 0.45 1 horizontal 31.0238671303 0.33325084182 0
90 parallel 0.55 0.5 0.460174865032 0.45 3 vertical 30.4623770714 0.350174865032 0
91 none 0.45 0.48 0.496273076891 0.55 0 vertical 24.270293951 0.486273076891 0
92 parallel 0.45 0.52 0.514063781935 0.55 3 horizontal 18.4188699722 0.479063781935 0
93 none 0.45 0.5 0.507790587448 0.55 2 horizontal 18.3247361183 0.457790587448 0
94 parallel 0.45 0.5 0.500819884476 0.55 2 horizontal 18.6852910519 0.460819884476 -19
95 parallel 0.55 0.5 0.478632074833 0.45 2 vertical 24.4526920319 0.458632074833 0
96 parallel 0.45 0.5 0.487965071724 0.55 0 horizontal 18.4915480614 0.447965071724 -19
97 parallel 0.55 0.5 0.498486723006 0.45 3 vertical 12.3541889191 0.498486723006 19
98 none 0.45 0.48 0.494030396307 0.45 2 vertical 30.7107188702 0.374030396307 0
99 orthogonal 0.45 0.52 0.504629287006 0.55 2 horizontal 19.1115288734 0.399629287006 19
100 orthogonal 0.45 0.52 0.508462943155 0.55 2 vertical 48.3881018162 0.348462943155 -19
101 orthogonal 0.45 0.48 0.469283550882 0.55 2 vertical 25.3680999279 0.394283550882 0
102 parallel 0.55 0.48 0.433883522048 0.45 0 vertical 30.847276926 0.368883522048 0
103 none 0.45 0.48 0.4961880831 0.45 3 horizontal 31.3059308529 0.3511880831 0
104 none 0.55 0.5 0.455505196566 0.55 0 horizontal 24.4963679314 0.395505196566 0
