Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
201 parallel 0.55 0.48 0.421288932941 0.45 0 horizontal 66.1238250732 0.356288932941 -19
202 orthogonal 0.55 0.48 0.460260456994 0.45 2 horizontal 20.7890379429 0.345260456994 0
203 orthogonal 0.45 0.5 0.503403598389 0.55 2 vertical 20.6413760185 0.323403598389 -19
204 orthogonal 0.45 0.48 0.50600510907 0.55 1 vertical 51.8497760296 0.41600510907 19
205 orthogonal 0.45 0.48 0.49952749106 0.55 0 horizontal 13.5521259308 0.48952749106 0
206 parallel 0.45 0.48 0.486850709036 0.55 1 vertical 59.5941231251 0.341850709036 0
207 none 0.55 0.52 0.499711393489 0.45 3 vertical 13.3262889385 0.444711393489 0
208 orthogonal 0.55 0.5 0.510077845142 0.45 3 horizontal 13.9749290943 0.495077845142 0
209 orthogonal 0.55 0.48 0.462272016887 0.45 0 vertical 12.2902078629 0.447272016887 -19
210 none 0.55 0.52 0.468047945454 0.45 1 horizontal 14.3370990753 0.398047945454 0
211 orthogonal 0.45 0.5 0.499677433621 0.55 2 vertical 20.0531280041 0.449677433621 0
212 orthogonal 0.55 0.52 0.49629858983 0.45 2 vertical 20.0152778625 0.39629858983 0
213 parallel 0.55 0.52 0.477880971314 0.45 2 vertical 26.772562027 0.387880971314 0
214 none 0.45 0.52 0.520633340167 0.45 2 vertical 13.6121370792 0.420633340167 0
215 parallel 0.55 0.5 0.488174045772 0.45 3 horizontal 31.4129061699 0.363174045772 -19
216 parallel 0.45 0.48 0.530815715314 0.55 2 vertical 19.7530670166 0.385815715314 19
217 parallel 0.55 0.5 0.458979589249 0.45 0 horizontal 19.3456161022 0.348979589249 -19
218 parallel 0.45 0.52 0.51567716064 0.55 1 vertical 25.1619098186 0.33567716064 -19
219 orthogonal 0.45 0.52 0.546490995163 0.55 0 vertical 13.1085669994 0.421490995163 19
220 orthogonal 0.55 0.5 0.515086209454 0.45 2 vertical 19.6096811295 0.385086209454 0
221 parallel 0.45 0.48 0.496806021246 0.55 0 horizontal 19.0876719952 0.431806021246 19
222 none 0.45 0.52 0.549530254603 0.45 0 horizontal 18.4813139439 0.484530254603 0
223 none 0.55 0.5 0.481642455454 0.55 1 vertical 19.6382069588 0.471642455454 0
224 orthogonal 0.55 0.5 0.470810964179 0.45 1 vertical 25.2186481953 0.380810964179 -19
225 parallel 0.55 0.52 0.517166620152 0.45 3 vertical 13.1452970505 0.487166620152 0
226 parallel 0.55 0.52 0.499372886174 0.45 3 horizontal 19.2828259468 0.394372886174 0
227 none 0.45 0.5 0.500493713114 0.55 0 horizontal 13.6666548252 0.455493713114 0
228 orthogonal 0.45 0.5 0.494735577973 0.55 2 horizontal 13.2890169621 0.429735577973 -19
229 parallel 0.55 0.5 0.473843454437 0.45 2 vertical 19.9315941334 0.408843454437 19
230 orthogonal 0.55 0.52 0.483742128776 0.45 3 horizontal 18.9882609844 0.368742128776 19
