Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
154 parallel 0.45 0.52 0.568337862785 0.55 2 vertical 18.5997560024 0.478337862785 0
155 orthogonal 0.45 0.5 0.492889774285 0.55 2 horizontal 13.4586749077 0.342889774285 0
156 parallel 0.55 0.48 0.483304867729 0.45 0 vertical 15.290211916 0.423304867729 19
157 orthogonal 0.45 0.5 0.481065584077 0.55 0 vertical 14.9676980972 0.376065584077 -19
158 orthogonal 0.55 0.48 0.473176705242 0.45 1 vertical 19.7857141495 0.498176705242 0
159 parallel 0.55 0.52 0.583848638767 0.45 0 vertical 14.3222851753 0.343848638767 0
160 none 0.45 0.48 0.51900718917 0.45 0 vertical 13.7983078957 0.32400718917 0
161 none 0.55 0.5 0.501948249545 0.55 0 horizontal 12.6766068935 0.461948249545 0
162 orthogonal 0.55 0.5 0.5351640986 0.45 2 vertical 19.6577839851 0.4751640986 0
163 orthogonal 0.45 0.5 0.526420747473 0.55 3 vertical 18.9913849831 0.326420747473 0
164 parallel 0.55 0.52 0.478521533014 0.45 1 vertical 12.6986629963 0.368521533014 0
165 parallel 0.45 0.5 0.506505871101 0.55 2 horizontal 19.6422309875 0.301505871101 -19
166 none 0.55 0.5 0.484490787918 0.45 2 horizontal 20.9185819626 0.329490787918 0
167 parallel 0.45 0.5 0.524881162888 0.55 2 vertical 8.23227405548 0.334881162888 0
168 orthogonal 0.45 0.5 0.516063560311 0.55 3 horizontal 19.0893790722 0.336063560311 19
169 orthogonal 0.55 0.52 0.580804394845 0.45 2 horizontal 12.3459579945 0.315804394845 19
170 orthogonal 0.45 0.5 0.481735896269 0.55 0 horizontal 13.064440012 0.406735896269 0
171 none 0.45 0.5 0.508096241626 0.55 0 vertical 13.3796238899 0.343096241626 0
172 none 0.55 0.48 0.611392018558 0.55 1 horizontal 18.7818889618 0.461392018558 0
173 parallel 0.55 0.48 0.469591482211 0.45 0 vertical 13.5174138546 0.484591482211 0
174 orthogonal 0.55 0.48 0.494347083394 0.45 0 vertical 13.6686441898 0.424347083394 0
175 none 0.45 0.5 0.508865582264 0.45 1 horizontal 18.8556330204 0.328865582264 0
176 orthogonal 0.45 0.5 0.511135374775 0.55 1 horizontal 13.3041841984 0.411135374775 -19
177 parallel 0.55 0.52 0.532208927794 0.45 2 horizontal 7.16965985298 0.457208927794 -19
178 none 0.45 0.48 0.485609990165 0.55 3 horizontal 19.2093381882 0.385609990165 0
179 none 0.55 0.48 0.501884023258 0.45 0 vertical 8.57170915604 0.476884023258 0
180 orthogonal 0.45 0.52 0.51140517287 0.55 0 vertical 14.7653310299 0.31140517287 0
181 orthogonal 0.45 0.48 0.493553104175 0.55 0 horizontal 13.1943328381 0.343553104175 19
182 none 0.45 0.52 0.56239663834 0.55 1 vertical 13.2279670238 0.39239663834 0
183 none 0.55 0.48 0.50468395834 0.45 3 vertical 18.376180172 0.41468395834 0
184 none 0.55 0.5 0.489562592214 0.55 3 horizontal 13.1425209045 0.339562592214 0
185 orthogonal 0.55 0.5 0.638971259277 0.45 1 horizontal 20.1383569241 0.468971259277 0
186 parallel 0.55 0.52 0.536055135187 0.45 2 vertical 19.2902438641 0.441055135187 -19
187 none 0.45 0.52 0.520940668406 0.55 3 horizontal 14.3599510193 0.400940668406 0
188 none 0.45 0.5 0.535325188222 0.45 2 horizontal 12.8369030952 0.360325188222 0
189 orthogonal 0.45 0.48 0.471078371209 0.55 3 horizontal 19.4393510818 0.446078371209 0
190 parallel 0.55 0.48 0.439137487343 0.45 1 horizontal 14.1594429016 0.394137487343 0
191 none 0.55 0.48 0.502086974129 0.45 0 horizontal 19.8947839737 0.442086974129 0
192 none 0.45 0.5 0.465 0.55 2 vertical 19.3363029957 0.310722989551 0
193 parallel 0.45 0.52 0.502992851888 0.55 2 vertical 12.6104118824 0.402992851888 19
194 orthogonal 0.45 0.48 0.484049321759 0.55 1 horizontal 21.4345948696 0.339049321759 19
195 none 0.55 0.5 0.551406552978 0.55 3 vertical 24.2177929878 0.351406552978 0
196 none 0.45 0.48 0.492176448514 0.45 3 horizontal 13.0192770958 0.412176448514 0
197 parallel 0.45 0.52 0.540295896579 0.55 1 horizontal 25.1573488712 0.435295896579 0
198 orthogonal 0.55 0.52 0.567727462546 0.45 1 vertical 12.7506120205 0.437727462546 -19
199 parallel 0.55 0.5 0.525304498506 0.45 2 horizontal 12.3039000034 0.470304498506 19
200 none 0.55 0.5 0.517347162543 0.55 2 vertical 12.9932608604 0.402347162543 0
201 parallel 0.45 0.48 0.505228325464 0.55 0 horizontal 19.3052830696 0.380228325464 0
202 orthogonal 0.45 0.48 0.465118955694 0.55 3 horizontal 7.05535006523 0.390118955694 -19
203 parallel 0.55 0.48 0.490050600209 0.45 1 vertical 24.7664070129 0.415050600209 -19
204 none 0.55 0.48 0.453149981407 0.45 1 horizontal 19.5161259174 0.358149981407 0
205 orthogonal 0.55 0.48 0.480927453695 0.45 3 horizontal 13.149107933 0.380927453695 0
206 orthogonal 0.55 0.52 0.548516261868 0.45 0 vertical 13.3691039085 0.303516261868 0
207 orthogonal 0.45 0.5 0.491655136347 0.55 2 vertical 21.4084908962 0.301655136347 0
208 parallel 0.55 0.52 0.511324118333 0.45 2 vertical 18.3548328876 0.481324118333 0
209 parallel 0.55 0.52 0.513620117006 0.45 3 vertical 12.3135540485 0.408620117006 0
210 none 0.45 0.52 0.551082745162 0.55 0 vertical 13.6546390057 0.431082745162 0
211 none 0.45 0.5 0.529876351238 0.55 1 horizontal 18.5999519825 0.404876351238 0
212 parallel 0.55 0.5 0.485993319156 0.45 0 horizontal 12.9134511948 0.370993319156 19
213 orthogonal 0.45 0.52 0.523424246348 0.55 0 vertical 24.4612760544 0.438424246348 -19
214 none 0.45 0.52 0.503853329614 0.45 3 horizontal 13.5546419621 0.318853329614 0
215 none 0.45 0.48 0.557693063407 0.45 0 horizontal 12.549407959 0.332693063407 0
216 parallel 0.55 0.5 0.502674731141 0.45 2 vertical 13.8944430351 0.432674731141 0
217 parallel 0.45 0.48 0.496822909149 0.55 3 vertical 13.0268270969 0.476822909149 -19
218 parallel 0.45 0.5 0.495182081684 0.55 0 horizontal 13.1880378723 0.465182081684 19
219 none 0.55 0.48 0.498647509913 0.55 0 vertical 19.7990500927 0.333647509913 0
220 none 0.55 0.48 0.514183787351 0.45 2 vertical 13.3829040527 0.419183787351 0
221 parallel 0.45 0.52 0.542015468521 0.55 1 vertical 13.6524751186 0.387015468521 19
222 orthogonal 0.45 0.5 0.495072972978 0.55 3 horizontal 19.5485868454 0.320072972978 0
223 orthogonal 0.45 0.48 0.460482292036 0.55 3 vertical 12.865516901 0.415482292036 -19
224 none 0.45 0.5 0.502025833932 0.45 0 vertical 18.8856680393 0.312025833932 0
225 parallel 0.45 0.48 0.514128038232 0.55 1 horizontal 19.2802889347 0.499128038232 -19
226 none 0.55 0.52 0.558338619702 0.45 2 horizontal 12.5912280083 0.458338619702 0
227 none 0.55 0.52 0.566010597009 0.55 2 vertical 7.01019215584 0.316010597009 0
228 orthogonal 0.45 0.48 0.483838096377 0.55 2 vertical 24.7987279892 0.363838096377 -19
229 parallel 0.45 0.48 0.477688313016 0.55 2 horizontal 20.0905020237 0.422688313016 19
230 parallel 0.55 0.5 0.498177610427 0.45 3 horizontal 8.41030097008 0.498177610427 0
231 orthogonal 0.45 0.48 0.501812853177 0.55 0 horizontal 12.7780928612 0.411812853177 0
232 parallel 0.45 0.5 0.526156896626 0.55 3 vertical 14.8766019344 0.341156896626 0
233 orthogonal 0.45 0.48 0.461997176896 0.55 3 vertical 18.73564291 0.486997176896 0
234 parallel 0.45 0.48 0.523130757696 0.55 1 vertical 25.1635351181 0.458130757696 0
235 none 0.55 0.5 0.508097654343 0.45 0 horizontal 19.1725020409 0.373097654343 0
236 orthogonal 0.55 0.52 0.563139810323 0.45 3 vertical 26.1291232109 0.318139810323 0
237 orthogonal 0.45 0.52 0.554001710326 0.55 1 horizontal 18.8130910397 0.329001710326 0
238 none 0.55 0.52 0.565733600519 0.55 2 horizontal 7.49699187279 0.485733600519 0
239 orthogonal 0.55 0.48 0.506180810317 0.45 3 horizontal 19.6655430794 0.326180810317 19
240 parallel 0.55 0.52 0.554590025747 0.45 0 vertical 24.6740539074 0.499590025747 19
241 none 0.45 0.5 0.499836351627 0.55 1 vertical 20.0159041882 0.389836351627 0
242 orthogonal 0.45 0.52 0.528367070042 0.55 2 horizontal 12.9274909496 0.428367070042 -19
243 none 0.55 0.52 0.569643812921 0.45 1 horizontal 19.225522995 0.459643812921 0
244 parallel 0.55 0.48 0.497173102181 0.45 3 horizontal 14.4177150726 0.302173102181 19
245 none 0.45 0.5 0.559077301142 0.45 1 vertical 13.5682168007 0.484077301142 0
246 none 0.55 0.52 0.511517232655 0.55 3 horizontal 12.0891139507 0.351517232655 0
247 parallel 0.45 0.52 0.568270774157 0.55 1 vertical 18.6844339371 0.498270774157 0
248 parallel 0.45 0.52 0.545491980039 0.55 1 horizontal 13.6488280296 0.495491980039 -19
249 parallel 0.45 0.5 0.541397231621 0.55 1 horizontal 12.9316499233 0.496397231621 0
250 orthogonal 0.45 0.5 0.506112864108 0.55 2 vertical 13.5269269943 0.431112864108 -19
251 none 0.55 0.52 0.55709615042 0.55 0 horizontal 12.7464869022 0.35209615042 0
252 orthogonal 0.45 0.5 0.52468829985 0.55 1 horizontal 25.5308330059 0.35468829985 0
253 parallel 0.45 0.48 0.507257787952 0.55 3 horizontal 13.2048649788 0.367257787952 19
254 none 0.45 0.52 0.581071240684 0.45 2 horizontal 14.2106850147 0.411071240684 0
255 none 0.45 0.52 0.559601845378 0.55 3 vertical 18.8977940083 0.359601845378 0
256 parallel 0.45 0.48 0.46978370551 0.55 2 horizontal 19.0613958836 0.34978370551 0
257 parallel 0.55 0.5 0.494549106969 0.45 1 vertical 14.029392004 0.329549106969 0
258 none 0.45 0.48 0.489243314306 0.55 2 horizontal 19.5762159824 0.334243314306 0
259 none 0.55 0.52 0.532697964001 0.45 1 vertical 13.3740200996 0.337697964001 0
260 orthogonal 0.45 0.48 0.490255507461 0.55 1 horizontal 20.0963459015 0.300255507461 0
261 none 0.55 0.52 0.537863595393 0.45 3 horizontal 18.7413179874 0.477863595393 0
262 none 0.55 0.52 0.605323092693 0.45 0 horizontal 12.7160060406 0.350323092693 0
263 parallel 0.55 0.5 0.527196831636 0.45 3 vertical 13.1572501659 0.477196831636 19
264 none 0.45 0.5 0.517199462361 0.55 3 vertical 13.4438698292 0.447199462361 0
265 parallel 0.45 0.48 0.494889350674 0.55 1 horizontal 12.6143751144 0.369889350674 0
266 parallel 0.55 0.5 0.51013592337 0.45 1 horizontal 26.3132948875 0.34513592337 0
267 parallel 0.45 0.48 0.475951213489 0.55 2 vertical 12.7819881439 0.300951213489 19
268 parallel 0.45 0.5 0.47792586235 0.55 1 horizontal 25.8458459377 0.40792586235 19
269 orthogonal 0.55 0.48 0.464007170709 0.45 2 vertical 14.2452290058 0.459007170709 0
270 orthogonal 0.45 0.52 0.506069654261 0.55 3 vertical 13.839512825 0.321069654261 0
271 parallel 0.45 0.5 0.512546482109 0.55 3 horizontal 12.8323171139 0.322546482109 0
272 parallel 0.45 0.52 0.532923869043 0.55 0 vertical 18.3235399723 0.397923869043 0
273 orthogonal 0.45 0.48 0.475510624598 0.55 0 vertical 13.8879828453 0.395510624598 -19
274 parallel 0.55 0.48 0.50209553518 0.45 0 horizontal 13.2213819027 0.39209553518 -19
275 orthogonal 0.55 0.5 0.567609353686 0.45 2 vertical 13.5352771282 0.437609353686 19
276 none 0.45 0.5 0.539308220814 0.45 3 vertical 6.96125388145 0.314308220814 0
277 none 0.45 0.48 0.534677484319 0.45 2 horizontal 12.5499038696 0.349677484319 0
278 parallel 0.45 0.52 0.506025943253 0.55 0 horizontal 13.1572549343 0.346025943253 -19
279 parallel 0.55 0.48 0.50916314436 0.45 1 vertical 14.2320990562 0.39416314436 0
280 none 0.45 0.48 0.488564033731 0.55 1 vertical 13.3027889729 0.338564033731 0
281 parallel 0.55 0.52 0.531611183048 0.45 1 vertical 13.0306580067 0.396611183048 -19
282 parallel 0.45 0.48 0.48819628948 0.55 1 vertical 13.7517659664 0.35319628948 19
283 parallel 0.55 0.5 0.534637233903 0.45 2 vertical 12.9901781082 0.334637233903 19
284 orthogonal 0.55 0.48 0.4801492664 0.45 1 horizontal 13.1111199856 0.3451492664 19
285 none 0.45 0.48 0.482341780982 0.45 1 vertical 14.5853879452 0.337341780982 0
286 orthogonal 0.55 0.52 0.543809630216 0.45 0 vertical 18.4282939434 0.303809630216 19
287 orthogonal 0.55 0.5 0.526160366439 0.45 0 vertical 31.0645029545 0.416160366439 0
