Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
41 none 0.45 0.52 0.532690745978 0.55 0 horizontal 37.7978990078 0.357690745978 0
42 none 0.45 0.48 0.517835074627 0.45 0 horizontal 30.611795187 0.307835074627 0
43 orthogonal 0.55 0.5 0.512100646248 0.45 3 vertical 25.0537960529 0.337100646248 -19
44 parallel 0.55 0.5 0.523932327323 0.45 2 vertical 36.8679549694 0.423932327323 19
45 none 0.55 0.5 0.510302011317 0.55 3 vertical 25.0873830318 0.460302011317 0
46 parallel 0.55 0.48 0.489944815552 0.45 3 horizontal 36.6509718895 0.349944815552 19
47 orthogonal 0.55 0.48 0.506771632642 0.45 3 vertical 36.6740629673 0.496771632642 19
48 none 0.55 0.5 0.481953391656 0.55 3 horizontal 25.6711370945 0.431953391656 0
49 orthogonal 0.45 0.5 0.545631648443 0.55 0 horizontal 30.793006897 0.370631648443 0
50 orthogonal 0.55 0.5 0.496027226537 0.45 3 vertical 28.3425149918 0.421027226537 0
51 parallel 0.45 0.48 0.489770997644 0.55 1 horizontal 46.428730011 0.464770997644 0
52 none 0.55 0.48 0.456279527988 0.55 2 vertical 18.3666188717 0.456279527988 0
53 parallel 0.55 0.5 0.497916748526 0.45 0 vertical 19.413257122 0.372916748526 0
54 none 0.45 0.5 0.491056349795 0.45 2 horizontal 19.6241409779 0.391056349795 0
55 none 0.45 0.48 0.491341803823 0.45 2 vertical 25.2343480587 0.441341803823 0
56 parallel 0.45 0.48 0.485290239811 0.55 0 horizontal 67.2019710541 0.460290239811 19
57 orthogonal 0.55 0.52 0.551861651928 0.45 2 horizontal 54.8109998703 0.326861651928 0
58 orthogonal 0.55 0.48 0.480387139813 0.45 2 horizontal 42.7038369179 0.455387139813 -19
59 orthogonal 0.55 0.52 0.554621830419 0.45 0 vertical 37.1362929344 0.454621830419 0
60 none 0.55 0.52 0.531550160714 0.45 3 horizontal 42.6067140102 0.381550160714 0
61 parallel 0.45 0.48 0.480322317677 0.55 3 horizontal 49.7488899231 0.405322317677 -19
62 parallel 0.45 0.5 0.528988324199 0.55 1 horizontal 42.8953640461 0.353988324199 19
63 none 0.45 0.52 0.524622735266 0.45 3 horizontal 13.4160089493 0.499622735266 0
64 orthogonal 0.55 0.5 0.523905962357 0.45 0 vertical 42.3116519451 0.423905962357 0
65 orthogonal 0.55 0.5 0.532775620001 0.45 1 horizontal 38.0744850636 0.482775620001 0
66 parallel 0.45 0.52 0.512725346228 0.55 1 vertical 24.4721391201 0.337725346228 0
67 none 0.55 0.52 0.530549266071 0.55 3 vertical 36.9009921551 0.455549266071 0
68 none 0.45 0.5 0.512745848979 0.45 3 horizontal 18.2268590927 0.437745848979 0
69 none 0.45 0.5 0.519207257677 0.45 0 horizontal 24.8422439098 0.469207257677 0
70 none 0.45 0.52 0.541900782042 0.55 2 horizontal 24.4498519897 0.316900782042 0
71 parallel 0.55 0.5 0.509720705055 0.45 2 horizontal 18.6247460842 0.359720705055 0
72 orthogonal 0.45 0.52 0.531961788168 0.55 1 vertical 30.8147091866 0.481961788168 0
73 none 0.45 0.5 0.522892293008 0.45 3 vertical 30.9404189587 0.447892293008 0
74 orthogonal 0.45 0.52 0.547209229022 0.55 3 horizontal 43.0757658482 0.322209229022 0
75 orthogonal 0.55 0.48 0.487071640136 0.45 3 horizontal 31.3948779106 0.487071640136 0
76 parallel 0.55 0.5 0.514955932743 0.45 3 vertical 18.8971259594 0.414955932743 -19
77 none 0.45 0.52 0.544386715578 0.55 2 vertical 158.368882179 0.419386715578 0
78 none 0.45 0.5 0.519085320867 0.45 1 vertical 30.2376060486 0.469085320867 0
79 orthogonal 0.55 0.48 0.49757474329 0.45 3 horizontal 25.5905439854 0.37257474329 -19
80 parallel 0.45 0.52 0.558487975336 0.55 1 horizontal 24.5909938812 0.458487975336 0
81 orthogonal 0.45 0.5 0.514107227155 0.55 1 vertical 21.6501648426 0.364107227155 0
82 parallel 0.55 0.5 0.493048778672 0.45 2 horizontal 25.8455209732 0.393048778672 -19
83 parallel 0.55 0.52 0.571115146755 0.45 2 vertical 31.4770278931 0.321115146755 0
84 parallel 0.45 0.48 0.509004042558 0.55 2 vertical 43.1942460537 0.359004042558 19
85 orthogonal 0.55 0.5 0.523934171873 0.45 0 vertical 25.0672810078 0.473934171873 -19
86 none 0.55 0.52 0.554115302439 0.55 0 horizontal 30.9451060295 0.329115302439 0
87 none 0.55 0.5 0.505358794935 0.55 1 horizontal 24.4227409363 0.355358794935 0
88 parallel 0.45 0.48 0.513211064672 0.55 2 horizontal 42.1645131111 0.463211064672 0
89 parallel 0.45 0.52 0.512918100698 0.55 2 vertical 25.0622119904 0.462918100698 19
90 none 0.45 0.48 0.492483743877 0.55 1 horizontal 30.8262851238 0.417483743877 0
91 none 0.55 0.48 0.500503205615 0.45 0 horizontal 36.0379049778 0.475503205615 0
92 none 0.45 0.52 0.537461420259 0.55 1 horizontal 24.6793069839 0.462461420259 0
93 none 0.55 0.48 0.476466716794 0.55 3 horizontal 18.708065033 0.426466716794 0
94 orthogonal 0.45 0.5 0.533621958918 0.55 2 horizontal 36.2608170509 0.433621958918 19
95 orthogonal 0.45 0.52 0.560503838505 0.55 0 horizontal 30.7188940048 0.410503838505 0
96 parallel 0.45 0.52 0.54436322332 0.55 0 vertical 42.7925851345 0.46936322332 0
97 none 0.45 0.52 0.515063052835 0.45 2 horizontal 37.9421370029 0.490063052835 0
98 orthogonal 0.45 0.5 0.510823353176 0.55 1 vertical 42.4900240898 0.435823353176 -19
