Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
197 orthogonal 0.45 0.48 0.502152410675 0.55 0 vertical 98.1112527847 0.452152410675 -19
198 parallel 0.55 0.48 0.475677820265 0.45 2 vertical 20.7176840305 0.475677820265 19
199 orthogonal 0.55 0.48 0.475286472102 0.45 2 horizontal 43.0790979862 0.375286472102 0
200 parallel 0.45 0.52 0.541454712967 0.55 1 vertical 37.4220068455 0.316454712967 -19
201 orthogonal 0.45 0.5 0.532815632291 0.55 3 horizontal 38.271766901 0.407815632291 0
202 parallel 0.45 0.52 0.544729986021 0.55 0 horizontal 31.662886858 0.394729986021 19
203 orthogonal 0.45 0.52 0.554979117407 0.55 2 horizontal 25.1104500294 0.304979117407 0
204 parallel 0.55 0.52 0.540861327992 0.45 3 vertical 37.9175319672 0.465861327992 0
205 orthogonal 0.55 0.52 0.56216886629 0.45 2 vertical 19.2652599812 0.36216886629 -19
206 orthogonal 0.45 0.5 0.506384871391 0.55 0 vertical 25.726776123 0.331384871391 -19
207 none 0.45 0.5 0.52422595908 0.55 1 horizontal 42.9036471844 0.32422595908 0
208 orthogonal 0.45 0.48 0.534531966898 0.55 0 horizontal 7.87833094597 0.309531966898 0
209 orthogonal 0.45 0.52 0.551466770056 0.55 3 vertical 30.9852659702 0.476466770056 19
210 none 0.45 0.48 0.514721721972 0.55 2 horizontal 36.5573270321 0.414721721972 0
211 orthogonal 0.45 0.52 0.543668888296 0.55 3 horizontal 31.1760549545 0.468668888296 19
212 orthogonal 0.55 0.52 0.546664135434 0.45 1 vertical 31.5159380436 0.496664135434 0
213 orthogonal 0.45 0.52 0.559946337798 0.55 1 horizontal 36.9835760593 0.309946337798 19
214 orthogonal 0.55 0.48 0.472576058644 0.45 0 horizontal 19.0038120747 0.472576058644 19
215 none 0.55 0.52 0.544621278793 0.45 2 vertical 18.7281010151 0.319621278793 0
216 parallel 0.45 0.52 0.542806127918 0.55 3 horizontal 31.6116430759 0.392806127918 -19
217 orthogonal 0.55 0.5 0.525547420437 0.45 1 vertical 36.4649219513 0.300547420437 19
218 none 0.45 0.48 0.516383717965 0.45 3 horizontal 26.8744800091 0.341383717965 0
219 none 0.55 0.52 0.549883730127 0.55 1 vertical 25.4505131245 0.499883730127 0
220 orthogonal 0.55 0.48 0.485153704377 0.45 2 vertical 37.8233158588 0.460153704377 0
221 orthogonal 0.45 0.48 0.491185509975 0.55 0 vertical 31.4105348587 0.491185509975 0
222 orthogonal 0.55 0.52 0.559336157706 0.45 0 vertical 36.9124078751 0.359336157706 -19
223 none 0.45 0.48 0.50424296965 0.45 2 horizontal 30.7904288769 0.32924296965 0
224 none 0.45 0.5 0.530396209391 0.55 0 horizontal 31.5866160393 0.305396209391 0
225 parallel 0.45 0.52 0.56219448027 0.55 0 horizontal 43.2854509354 0.36219448027 0
226 parallel 0.55 0.52 0.539336083488 0.45 1 horizontal 31.0567638874 0.314336083488 0
227 parallel 0.55 0.48 0.489306914565 0.45 1 vertical 21.6668729782 0.489306914565 -19
228 none 0.45 0.48 0.506456613631 0.45 3 vertical 32.6621990204 0.406456613631 0
229 orthogonal 0.45 0.5 0.530706783227 0.55 1 horizontal 63.0746150017 0.330706783227 0
230 orthogonal 0.55 0.52 0.546948371954 0.45 1 vertical 49.9140601158 0.371948371954 -19
231 orthogonal 0.55 0.52 0.544825052738 0.45 3 vertical 19.8172869682 0.469825052738 -19
232 none 0.55 0.5 0.532854507227 0.55 0 vertical 32.4558441639 0.307854507227 0
233 orthogonal 0.45 0.52 0.539740789883 0.55 0 vertical 24.9538431168 0.489740789883 0
234 orthogonal 0.45 0.52 0.555617418245 0.55 2 vertical 25.344009161 0.405617418245 -19
235 none 0.55 0.5 0.511036487379 0.45 3 horizontal 25.5682351589 0.461036487379 0
236 none 0.55 0.48 0.471936613756 0.45 2 vertical 42.5677030087 0.421936613756 0
