Trial adaptor_type coaxial_lum test_lum match_lum flank_lum test_loc grating_ori response_time match_initial adaptor_shift
22 parallel 0.45 0.48 0.501259173051 0.55 2 horizontal 18.4931828976 0.456259173051 -19
23 none 0.45 0.48 0.500464535884 0.45 2 horizontal 24.7500309944 0.400464535884 0
24 orthogonal 0.45 0.52 0.524908162386 0.55 3 horizontal 31.0514919758 0.364908162386 -19
25 none 0.45 0.5 0.492431958232 0.45 2 vertical 25.5112469196 0.387431958232 0
26 none 0.45 0.52 0.501720513041 0.45 0 horizontal 18.9513449669 0.426720513041 0
27 none 0.45 0.5 0.529777944361 0.55 1 horizontal 30.8983018398 0.379777944361 0
28 none 0.55 0.5 0.492926197114 0.55 2 vertical 31.0876581669 0.372926197114 0
29 none 0.55 0.5 0.484096023052 0.55 3 vertical 18.7038469315 0.409096023052 0
30 parallel 0.55 0.52 0.505013903745 0.45 1 horizontal 18.8725368977 0.405013903745 19
31 orthogonal 0.55 0.52 0.544046360226 0.45 2 horizontal 20.5766711235 0.499046360226 -19
32 parallel 0.55 0.5 0.497324966313 0.45 3 vertical 13.5266230106 0.497324966313 0
33 orthogonal 0.45 0.52 0.519308024666 0.55 3 horizontal 25.9883248806 0.404308024666 0
34 parallel 0.45 0.5 0.529102075854 0.55 0 vertical 32.0600399971 0.344102075854 19
35 none 0.45 0.5 0.495229655115 0.45 2 horizontal 13.2405519485 0.445229655115 0
36 parallel 0.45 0.52 0.521054031017 0.55 2 vertical 25.2668859959 0.421054031017 0
37 parallel 0.55 0.52 0.519297821495 0.45 0 vertical 37.4430000782 0.419297821495 -19
38 parallel 0.45 0.48 0.504174966277 0.55 3 horizontal 31.4049630165 0.449174966277 0
39 none 0.45 0.48 0.504078448752 0.55 1 horizontal 38.8348209858 0.419078448752 0
40 none 0.55 0.52 0.497340439963 0.55 2 vertical 25.7808480263 0.432340439963 0
41 orthogonal 0.45 0.52 0.545841599519 0.55 2 horizontal 43.0044529438 0.360841599519 0
42 orthogonal 0.45 0.5 0.536294030189 0.55 1 horizontal 46.6137449741 0.396294030189 -19
43 orthogonal 0.55 0.52 0.507213634151 0.45 1 horizontal 39.045650959 0.482213634151 -19
44 none 0.55 0.52 0.512079312649 0.45 1 horizontal 49.2164311409 0.452079312649 0
45 none 0.55 0.52 0.508463411764 0.45 1 vertical 38.8668930531 0.373463411764 0
46 parallel 0.45 0.5 0.519107720987 0.55 1 horizontal 19.0735030174 0.454107720987 19
47 parallel 0.45 0.5 0.514364359282 0.55 3 horizontal 42.9721238613 0.329364359282 0
48 orthogonal 0.55 0.5 0.484085284913 0.45 2 vertical 38.0532281399 0.319085284913 0
49 orthogonal 0.45 0.5 0.502811995381 0.55 1 vertical 50.6771869659 0.332811995381 0
50 none 0.45 0.48 0.482589915596 0.55 0 vertical 32.485049963 0.377589915596 0
51 orthogonal 0.55 0.52 0.543602987726 0.45 0 vertical 31.1942670345 0.483602987726 0
52 none 0.55 0.48 0.475331201466 0.55 0 horizontal 30.7502088547 0.430331201466 0
53 orthogonal 0.55 0.5 0.492784168959 0.45 2 horizontal 29.8240740299 0.477784168959 0
54 parallel 0.45 0.48 0.483696885744 0.55 3 vertical 33.0555830002 0.408696885744 0
55 orthogonal 0.45 0.52 0.544229132468 0.55 0 horizontal 45.7125718594 0.499229132468 19
56 orthogonal 0.55 0.52 0.522944838381 0.45 3 horizontal 37.1995210648 0.307944838381 -19
57 parallel 0.45 0.48 0.495999418776 0.55 1 vertical 38.5120639801 0.325999418776 -19
58 none 0.45 0.52 0.543580324773 0.55 3 horizontal 36.7764620781 0.338580324773 0
59 parallel 0.55 0.48 0.469095691754 0.45 1 vertical 40.9897449017 0.394095691754 -19
60 parallel 0.45 0.52 0.538532920713 0.55 1 horizontal 37.2696578503 0.323532920713 19
61 none 0.45 0.5 0.521925597499 0.55 2 horizontal 26.1488339901 0.481925597499 0
62 parallel 0.55 0.52 0.518649106278 0.45 2 horizontal 31.8741080761 0.428649106278 0
63 orthogonal 0.45 0.52 0.52006670442 0.55 0 vertical 45.4633710384 0.32506670442 0
64 none 0.55 0.48 0.467407087387 0.55 1 horizontal 32.1118459702 0.332407087387 0
65 parallel 0.45 0.5 0.503038355354 0.55 1 vertical 37.6170380116 0.458038355354 0
66 parallel 0.45 0.52 0.526308781799 0.55 1 horizontal 31.3366141319 0.466308781799 0
67 none 0.55 0.48 0.481221975083 0.55 2 horizontal 30.7610521317 0.326221975083 0
68 orthogonal 0.55 0.52 0.523183090375 0.45 2 vertical 34.5070130825 0.458183090375 0
69 orthogonal 0.55 0.48 0.498685279189 0.45 3 vertical 32.1456239223 0.383685279189 0
70 orthogonal 0.45 0.52 0.529623109011 0.55 1 horizontal 18.6758129597 0.484623109011 -19
71 orthogonal 0.55 0.48 0.46340690219 0.45 2 horizontal 12.9021389484 0.44340690219 -19
72 orthogonal 0.45 0.52 0.507699949124 0.55 1 vertical 20.9678988457 0.492699949124 -19
73 none 0.45 0.5 0.511574853688 0.55 0 horizontal 25.145966053 0.476574853688 0
74 none 0.55 0.48 0.480118757598 0.45 1 vertical 25.9486320019 0.475118757598 0
75 none 0.55 0.52 0.490130471984 0.55 3 horizontal 20.5219330788 0.340130471984 0
76 orthogonal 0.45 0.52 0.521008367922 0.55 2 vertical 24.8445520401 0.486008367922 0
77 parallel 0.55 0.48 0.47393412731 0.45 0 horizontal 24.6610770226 0.45893412731 0
78 parallel 0.45 0.5 0.496757524317 0.55 3 vertical 36.6200759411 0.426757524317 19
79 none 0.45 0.52 0.557654345271 0.55 0 horizontal 43.0613350868 0.397654345271 0
80 none 0.55 0.48 0.458969497475 0.55 3 horizontal 18.8449730873 0.308969497475 0
81 none 0.55 0.5 0.472104613072 0.55 3 horizontal 24.5215320587 0.367104613072 0
82 orthogonal 0.55 0.5 0.507249282379 0.45 1 horizontal 27.1600170135 0.422249282379 0
83 orthogonal 0.45 0.5 0.518639237753 0.55 0 horizontal 25.1243991852 0.473639237753 -19
84 parallel 0.45 0.48 0.492937651804 0.55 1 horizontal 25.8514351845 0.432937651804 0
85 orthogonal 0.55 0.5 0.498956042436 0.45 0 vertical 19.6667940617 0.468956042436 19
86 parallel 0.45 0.5 0.513060328177 0.55 3 vertical 30.8539118767 0.473060328177 0
87 none 0.45 0.5 0.503890608607 0.55 1 vertical 37.5213079453 0.373890608607 0
88 orthogonal 0.45 0.48 0.47720838675 0.55 3 vertical 31.9591882229 0.43720838675 0
89 parallel 0.55 0.48 0.468357251008 0.45 3 horizontal 20.9446241856 0.418357251008 0
90 orthogonal 0.45 0.48 0.481525879219 0.55 2 horizontal 54.0024490356 0.301525879219 0
91 parallel 0.45 0.52 0.534710308077 0.55 0 vertical 37.3419182301 0.499710308077 19
92 orthogonal 0.45 0.5 0.498870773295 0.55 0 vertical 37.9712171555 0.443870773295 0
93 parallel 0.55 0.5 0.481345914924 0.45 0 horizontal 33.5250511169 0.461345914924 0
94 parallel 0.55 0.5 0.497536787144 0.45 0 vertical 25.0262889862 0.302536787144 0
95 orthogonal 0.55 0.52 0.515598309073 0.45 2 vertical 33.2522630692 0.465598309073 19
96 none 0.55 0.5 0.476398042223 0.45 3 horizontal 33.1830568314 0.471398042223 0
97 parallel 0.55 0.48 0.479537053542 0.45 0 vertical 19.5740849972 0.424537053542 19
98 orthogonal 0.55 0.52 0.497686077167 0.45 0 horizontal 44.993462801 0.472686077167 0
99 parallel 0.45 0.5 0.508655226159 0.55 2 vertical 24.9899289608 0.488655226159 0
100 orthogonal 0.45 0.52 0.527893960094 0.55 1 vertical 27.1352441311 0.327893960094 0
101 none 0.45 0.5 0.517206090367 0.45 1 horizontal 19.2943570614 0.477206090367 0
102 orthogonal 0.45 0.52 0.524503335821 0.55 0 vertical 43.6260421276 0.439503335821 -19
103 parallel 0.55 0.5 0.494824815214 0.45 2 horizontal 42.8104300499 0.414824815214 0
104 parallel 0.45 0.48 0.494496788922 0.55 0 horizontal 19.5189979076 0.429496788922 0
105 none 0.55 0.52 0.510029628314 0.55 3 vertical 45.7786879539 0.470029628314 0
106 orthogonal 0.55 0.48 0.475992694703 0.45 0 vertical 25.3295240402 0.480992694703 0
107 orthogonal 0.55 0.52 0.531015488201 0.45 3 vertical 36.7722070217 0.416015488201 0
108 orthogonal 0.45 0.52 0.532167040683 0.55 2 vertical 18.5481739044 0.487167040683 19
109 none 0.55 0.48 0.479209967908 0.45 3 horizontal 18.5608270168 0.474209967908 0
110 parallel 0.45 0.5 0.5095644694 0.55 2 horizontal 30.930850029 0.4945644694 -19
111 orthogonal 0.55 0.5 0.503872043729 0.45 2 horizontal 24.8254029751 0.433872043729 -19
112 orthogonal 0.45 0.5 0.516094693924 0.55 0 horizontal 44.4229109287 0.481094693924 0
113 none 0.55 0.48 0.464854708169 0.45 0 vertical 32.0901370049 0.309854708169 0
114 parallel 0.45 0.52 0.539378808194 0.55 3 vertical 31.1665408611 0.404378808194 -19
115 none 0.45 0.48 0.503891122228 0.45 0 horizontal 24.7978971004 0.388891122228 0
116 orthogonal 0.45 0.5 0.5127039015 0.55 3 vertical 31.627505064 0.3977039015 0
117 orthogonal 0.55 0.52 0.535394851902 0.45 1 vertical 31.2954990864 0.490394851902 -19
118 orthogonal 0.45 0.5 0.518660587042 0.55 3 horizontal 31.4628109932 0.368660587042 19
119 parallel 0.45 0.5 0.509648597547 0.55 3 horizontal 24.6872961521 0.394648597547 -19
120 orthogonal 0.45 0.52 0.539353589607 0.55 2 horizontal 24.9721710682 0.364353589607 19
121 none 0.55 0.48 0.484333838491 0.45 2 vertical 25.2205300331 0.379333838491 0
122 none 0.45 0.52 0.537172069294 0.45 2 vertical 24.5617339611 0.392172069294 0
123 orthogonal 0.55 0.5 0.482585722153 0.45 0 horizontal 24.8190720081 0.377585722153 0
124 orthogonal 0.45 0.48 0.475043410708 0.55 0 horizontal 13.8152668476 0.490043410708 -19
125 none 0.45 0.48 0.501765672229 0.45 3 vertical 18.7127780914 0.351765672229 0
126 none 0.55 0.48 0.461376008902 0.45 2 horizontal 25.0130660534 0.371376008902 0
127 orthogonal 0.45 0.48 0.501425803234 0.55 0 horizontal 24.5715370178 0.461425803234 0
128 orthogonal 0.55 0.48 0.480736632844 0.45 0 horizontal 32.3078022003 0.340736632844 0
129 none 0.45 0.48 0.493153244313 0.55 0 horizontal 31.587777853 0.353153244313 0
130 parallel 0.45 0.52 0.511084738885 0.55 0 vertical 24.6757609844 0.441084738885 0
131 orthogonal 0.55 0.48 0.462046950399 0.45 1 horizontal 15.4443740845 0.462046950399 -19
132 parallel 0.55 0.48 0.478441800215 0.45 3 horizontal 19.6783001423 0.328441800215 -19
133 orthogonal 0.45 0.52 0.503124337241 0.55 3 vertical 36.861686945 0.418124337241 0
134 orthogonal 0.55 0.52 0.558699707504 0.45 2 horizontal 24.7236590385 0.483699707504 0
135 parallel 0.45 0.5 0.491477989668 0.55 2 vertical 14.7370259762 0.461477989668 -19
136 parallel 0.55 0.5 0.50036713421 0.45 0 horizontal 30.8761861324 0.35536713421 -19
137 parallel 0.45 0.48 0.519469994969 0.55 3 horizontal 25.7522499561 0.314469994969 19
138 orthogonal 0.55 0.5 0.510610676575 0.45 2 vertical 18.7292969227 0.475610676575 19
139 parallel 0.55 0.48 0.450646743018 0.45 1 vertical 26.8016660213 0.405646743018 0
140 none 0.45 0.52 0.553952445886 0.55 2 horizontal 36.1639258862 0.343952445886 0
141 orthogonal 0.45 0.48 0.469554999954 0.55 2 vertical 46.9618899822 0.314554999954 0
142 orthogonal 0.45 0.5 0.523775082272 0.55 0 vertical 36.518789053 0.463775082272 -19
143 parallel 0.55 0.5 0.500124604064 0.45 2 horizontal 12.6014339924 0.490124604064 -19
144 none 0.45 0.52 0.515971010905 0.45 3 vertical 18.6552109718 0.440971010905 0
145 none 0.55 0.48 0.478932214954 0.45 3 vertical 13.3086180687 0.428932214954 0
146 none 0.55 0.5 0.495220815986 0.45 1 vertical 26.0784628391 0.405220815986 0
147 none 0.55 0.5 0.495562589853 0.45 0 vertical 18.6077039242 0.430562589853 0
148 parallel 0.55 0.52 0.510606827396 0.45 2 horizontal 32.4370949268 0.420606827396 -19
149 none 0.45 0.52 0.524151563134 0.45 1 horizontal 19.287651062 0.409151563134 0
150 orthogonal 0.55 0.5 0.501396699031 0.45 0 vertical 15.67136693 0.446396699031 0
151 none 0.55 0.48 0.464864336001 0.55 3 vertical 18.2688689232 0.434864336001 0
152 parallel 0.45 0.52 0.539249458815 0.55 1 vertical 36.563959837 0.479249458815 19
153 none 0.45 0.48 0.501418978786 0.55 3 horizontal 36.6629099846 0.386418978786 0
154 parallel 0.55 0.48 0.475575104926 0.45 3 vertical 19.0560069084 0.355575104926 19
155 orthogonal 0.45 0.48 0.496489405991 0.55 3 horizontal 13.6348891258 0.466489405991 19
156 parallel 0.45 0.52 0.528847184663 0.55 0 horizontal 19.4666211605 0.303847184663 -19
157 parallel 0.55 0.52 0.503439873482 0.45 0 horizontal 13.8710148335 0.488439873482 0
158 parallel 0.55 0.48 0.471335814985 0.45 3 vertical 24.454144001 0.381335814985 0
159 none 0.55 0.5 0.473009444032 0.55 2 horizontal 25.1303069592 0.398009444032 0
160 orthogonal 0.55 0.48 0.472957057373 0.45 3 horizontal 18.7655920982 0.422957057373 0
161 none 0.55 0.52 0.504967731049 0.55 1 vertical 24.8549671173 0.424967731049 0
